,Team,Sport,Event,Medal,Age,Height,Weight,Cluster
29099,Poland,Weightlifting,Weightlifting Women's Super-Heavyweight,Silver,19.0,173.0,122.0,4
29100,Poland,Weightlifting,Weightlifting Women's Super-Heavyweight,Bronze,22.0,173.0,122.0,7
29101,Poland,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Gold,23.0,192.0,97.0,1
29102,Poland,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Gold,31.0,192.0,97.0,1
29103,Poland,Athletics,Athletics Men's High Jump,Gold,19.0,195.0,75.0,1
29104,Poland,Athletics,Athletics Men's High Jump,Silver,23.0,195.0,75.0,4
29105,China,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres,Silver,19.0,182.0,73.0,4
29106,China,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Bronze,19.0,182.0,73.0,7
29107,China,Volleyball,Volleyball Women's Volleyball,Bronze,20.0,177.0,70.0,7
29108,Brazil,Shooting,"Shooting Men's Air Pistol, 10 metres",Silver,24.0,169.0,69.0,4
29109,China,Fencing,"Fencing Men's Foil, Team",Silver,23.0,188.0,78.0,4
29110,Chinese Taipei,Archery,Archery Women's Team,Bronze,21.0,165.0,56.0,7
29111,China,Gymnastics,Gymnastics Women's Team All-Around,Bronze,18.0,162.0,49.0,7
29112,China,Weightlifting,Weightlifting Men's Bantamweight,Silver,23.0,163.0,59.0,4
29113,China,Taekwondo,Taekwondo Women's Flyweight,Gold,21.0,167.0,51.0,1
29114,China,Taekwondo,Taekwondo Women's Flyweight,Gold,25.0,167.0,51.0,1
29115,China,Weightlifting,Weightlifting Men's Bantamweight,Silver,24.0,157.0,58.0,4
29116,Australia,Diving,Diving Women's Synchronized Platform,Silver,16.0,152.0,50.0,4
29117,China,Diving,Diving Women's Springboard,Silver,18.0,167.0,52.0,4
29118,China,Diving,Diving Women's Synchronized Springboard,Gold,18.0,167.0,52.0,1
29119,China,Diving,Diving Women's Springboard,Bronze,22.0,167.0,52.0,7
29120,China,Diving,Diving Women's Synchronized Springboard,Gold,22.0,167.0,52.0,1
29121,China,Diving,Diving Women's Springboard,Gold,26.0,167.0,52.0,1
29122,China,Diving,Diving Women's Synchronized Springboard,Gold,26.0,167.0,52.0,1
29123,China,Diving,Diving Women's Synchronized Springboard,Gold,30.0,167.0,52.0,1
29124,South Korea,Handball,Handball Women's Handball,Silver,26.0,171.0,58.0,4
29125,Chinese Taipei,Baseball,Baseball Men's Baseball,Silver,29.0,182.0,80.0,4
29126,China,Weightlifting,Weightlifting Men's Bantamweight,Gold,24.0,158.0,56.0,1
29127,China,Weightlifting,Weightlifting Men's Bantamweight,Silver,19.0,152.0,58.0,4
29128,China,Shooting,"Shooting Women's Air Rifle, 10 metres",Bronze,26.0,153.0,50.0,7
29129,China,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Gold,26.0,153.0,50.0,1
29130,China,Handball,Handball Women's Handball,Bronze,27.0,174.0,70.0,7
29131,China,Synchronized Swimming,Synchronized Swimming Women's Team,Silver,25.0,168.0,54.0,4
29132,China,Volleyball,Volleyball Women's Volleyball,Silver,21.0,186.0,74.0,4
29133,China,Rowing,Rowing Women's Coxless Pairs,Silver,24.0,182.0,78.0,4
29134,West Germany,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze,24.0,173.0,70.0,8
29135,East Germany,Athletics,Athletics Women's Long Jump,Silver,25.0,169.0,60.0,4
29136,United States,Archery,Archery Men's Team,Silver,26.0,180.0,73.0,0
29137,Finland,Sailing,Sailing Women's Three Person Keelboat,Bronze,22.0,183.0,68.0,7
29138,United States,Archery,Archery Men's Individual,Silver,24.0,185.0,74.0,0
29139,United States,Archery,Archery Men's Team,Bronze,24.0,185.0,74.0,7
29140,East Germany,Handball,Handball Women's Handball,Bronze,24.0,170.0,66.0,7
29141,West Germany,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Bronze,20.0,172.0,62.0,7
29142,Germany,Football,Football Women's Football,Bronze,29.0,173.0,66.0,7
29143,West Germany,Handball,Handball Men's Handball,Silver,27.0,204.0,103.0,4
29144,Germany,Football,Football Women's Football,Bronze,22.0,177.0,76.0,7
29145,Netherlands,Speed Skating,"Speed Skating Women's 1,500 metres",Bronze,19.0,168.0,65.0,7
29146,Netherlands,Speed Skating,"Speed Skating Women's 3,000 metres",Gold,19.0,168.0,65.0,1
29147,Netherlands,Speed Skating,"Speed Skating Women's 1,500 metres",Gold,23.0,168.0,65.0,1
29148,Netherlands,Speed Skating,"Speed Skating Women's 1,000 metres",Silver,27.0,168.0,65.0,4
29149,Netherlands,Speed Skating,"Speed Skating Women's 1,500 metres",Silver,27.0,168.0,65.0,4
29150,Netherlands,Speed Skating,"Speed Skating Women's 3,000 metres",Gold,27.0,168.0,65.0,1
29151,Netherlands,Speed Skating,"Speed Skating Women's 5,000 metres",Silver,27.0,168.0,65.0,4
29152,Netherlands,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),Gold,27.0,168.0,65.0,1
29153,Germany-1,Luge,Luge Mixed (Men)'s Doubles,Silver,29.0,170.0,72.0,4
29154,West Germany,Football,Football Men's Football,Bronze,26.0,172.0,70.0,5
29155,Australia,Softball,Softball Women's Softball,Silver,26.0,168.0,63.0,4
29156,Australia,Softball,Softball Women's Softball,Bronze,30.0,168.0,63.0,7
29157,United States,Athletics,Athletics Men's 4 x 100 metres Relay,Gold,18.0,178.0,68.0,2
29158,United States,Athletics,Athletics Men's 4 x 100 metres Relay,Gold,26.0,178.0,68.0,2
29159,United States,Diving,Diving Women's Platform,Bronze,19.0,159.0,50.0,7
29160,United States,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold,39.0,182.0,74.0,2
29161,Germany,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold,21.0,183.0,92.0,1
29162,Germany,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Bronze,25.0,183.0,92.0,7
29163,Germany,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Silver,25.0,183.0,92.0,4
29164,United States,Figure Skating,Figure Skating Men's Singles,Silver,27.0,162.0,56.0,0
29165,Germany,Athletics,Athletics Women's Discus Throw,Gold,27.0,183.0,91.0,1
29166,Uruguay,Cycling,Cycling Men's Points Race,Silver,28.0,169.0,69.0,4
29167,Great Britain,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",Bronze,30.0,184.0,81.0,7
29168,Poland,Fencing,"Fencing Women's Foil, Individual",Bronze,30.0,169.0,67.0,7
29169,Brazil,Volleyball,Volleyball Men's Volleyball,Silver,22.0,193.0,94.0,4
29170,Spain,Basketball,Basketball Women's Basketball,Silver,25.0,180.0,71.0,4
29171,Spain,Football,Football Men's Football,Silver,20.0,175.0,68.0,5
29172,Spain,Handball,Handball Men's Handball,Bronze,35.0,210.0,124.0,3
29173,China,Rowing,Rowing Women's Quadruple Sculls,Gold,26.0,182.0,80.0,1
29174,China,Badminton,Badminton Men's Singles,Bronze,21.0,178.0,70.0,7
29175,China,Judo,Judo Women's Half-Lightweight,Gold,28.0,158.0,52.0,1
29176,China,Judo,Judo Women's Half-Lightweight,Gold,32.0,158.0,52.0,1
29177,China,Weightlifting,Weightlifting Women's Light-Heavyweight,Gold,24.0,163.0,69.0,1
29178,China,Diving,Diving Men's Platform,Bronze,19.0,165.0,60.0,7
29179,China,Diving,Diving Men's Synchronized Springboard,Gold,23.0,165.0,60.0,1
29180,China,Weightlifting,Weightlifting Men's Featherweight,Bronze,23.0,163.0,67.0,7
29181,China,Shooting,"Shooting Men's Running Target, 10 metres",Silver,23.0,177.0,70.0,4
29182,China,Gymnastics,Gymnastics Men's Team All-Around,Gold,21.0,163.0,55.0,1
29183,China,Gymnastics,Gymnastics Men's Team All-Around,Gold,23.0,163.0,52.0,1
29184,China,Gymnastics,Gymnastics Men's Pommelled Horse,Gold,23.0,163.0,52.0,1
29185,China,Football,Football Women's Football,Silver,21.0,172.0,70.0,4
29186,China,Badminton,Badminton Women's Singles,Silver,27.0,178.0,60.0,4
29187,China,Gymnastics,Gymnastics Men's Team All-Around,Gold,18.0,171.0,64.0,1
29188,China,Athletics,"Athletics Women's 10,000 metres",Gold,20.0,168.0,48.0,1
29189,China,Diving,Diving Men's Platform,Silver,14.0,166.0,55.0,4
29190,China,Diving,Diving Men's Platform,Bronze,18.0,166.0,55.0,7
29191,China,Diving,Diving Men's Springboard,Gold,22.0,166.0,55.0,1
29192,China,Diving,Diving Men's Springboard,Gold,26.0,166.0,55.0,1
29193,China,Diving,Diving Men's Synchronized Springboard,Gold,26.0,166.0,55.0,1
29194,China,Basketball,Basketball Women's Basketball,Bronze,26.0,183.0,86.0,3
29195,Azerbaijan,Weightlifting,Weightlifting Men's Bantamweight,Bronze,18.0,156.0,56.0,7
29196,China,Fencing,"Fencing Women's epee, Team",Gold,20.0,182.0,76.0,1
29197,China,Fencing,"Fencing Women's epee, Team",Silver,24.0,182.0,76.0,4
29198,China-2,Badminton,Badminton Mixed Doubles,Silver,27.0,188.0,82.0,4
29199,China,Rowing,Rowing Women's Lightweight Double Sculls,Silver,29.0,174.0,60.0,4
29200,China,Shooting,"Shooting Men's Free Pistol, 50 metres",Gold,26.0,176.0,85.0,1
29201,China,Shooting,"Shooting Men's Air Pistol, 10 metres",Bronze,31.0,176.0,85.0,7
29202,China,Softball,Softball Women's Softball,Silver,25.0,178.0,74.0,4
29203,China,Swimming,Swimming Men's 100 metres Backstroke,Silver,20.0,187.0,78.0,0
29204,China,Archery,Archery Women's Team,Silver,21.0,169.0,70.0,4
29205,China,Wrestling,"Wrestling Women's Lightweight, Freestyle",Silver,18.0,168.0,55.0,4
29206,China,Sailing,Sailing Women's One Person Dinghy,Bronze,20.0,176.0,60.0,7
29207,China,Sailing,Sailing Women's One Person Dinghy,Gold,24.0,176.0,60.0,1
29208,China,Judo,Judo Women's Half-Middleweight,Silver,24.0,166.0,63.0,4
29209,China,Freestyle Skiing,Freestyle Skiing Women's Aerials,Silver,23.0,165.0,59.0,4
29210,China,Freestyle Skiing,Freestyle Skiing Women's Aerials,Silver,19.0,158.0,53.0,4
29211,China,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze,17.0,168.0,56.0,8
29212,China,Table Tennis,Table Tennis Men's Team,Gold,26.0,180.0,67.0,1
29213,China,Judo,Judo Women's Lightweight,Bronze,26.0,166.0,57.0,7
29214,China,Diving,Diving Women's Platform,Gold,17.0,162.0,47.0,1
29215,China,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver,20.0,173.0,70.0,0
29216,China,Volleyball,Volleyball Women's Volleyball,Bronze,21.0,195.0,75.0,7
29217,China,Volleyball,Volleyball Women's Volleyball,Gold,29.0,195.0,75.0,1
29218,China,Gymnastics,Gymnastics Men's Team All-Around,Silver,21.0,160.0,53.0,4
29219,China-2,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Bronze,19.0,190.0,79.0,7
29220,China,Archery,Archery Men's Team,Bronze,28.0,181.0,88.0,7
29221,China,Volleyball,Volleyball Women's Volleyball,Bronze,21.0,193.0,68.0,7
29222,France,Football,Football Men's Football,Gold,25.0,176.0,68.0,5
29223,United States,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,21.0,180.0,89.0,6
29224,France,Basketball,Basketball Women's Basketball,Silver,26.0,190.0,104.0,4
29225,Japan,Football,Football Men's Football,Bronze,35.0,171.0,68.0,5
29226,Iran,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Silver,26.0,165.0,57.0,4
29227,Japan,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Silver,20.0,167.0,60.0,4
29228,Russia,Figure Skating,Figure Skating Men's Singles,Gold,21.0,175.0,65.0,1
29229,Spain,Taekwondo,Taekwondo Women's Flyweight,Silver,31.0,162.0,49.0,4
29230,Russia,Fencing,"Fencing Men's Sabre, Team",Bronze,20.0,184.0,80.0,7
29231,Soviet Union,Rowing,Rowing Men's Quadruple Sculls,Silver,23.0,186.0,80.0,4
29232,Soviet Union,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Silver,26.0,180.0,100.0,4
29233,Soviet Union,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Silver,30.0,180.0,100.0,4
29234,Russia,Volleyball,Volleyball Men's Volleyball,Silver,24.0,201.0,92.0,4
29235,Soviet Union,Basketball,Basketball Women's Basketball,Bronze,24.0,186.0,78.0,3
29236,Soviet Union,Rowing,Rowing Men's Single Sculls,Silver,22.0,194.0,95.0,4
29237,Soviet Union,Rowing,Rowing Men's Double Sculls,Bronze,30.0,194.0,95.0,3
29238,Soviet Union,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold,25.0,190.0,86.0,6
29239,Soviet Union,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold,29.0,190.0,86.0,6
29240,Turkey,Boxing,Boxing Men's Light-Flyweight,Silver,17.0,165.0,48.0,4
29241,Great Britain,Rowing,Rowing Men's Coxed Eights,Silver,26.0,198.0,86.0,4
29242,France,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Silver,28.0,168.0,69.0,4
29243,Japan,Judo,Judo Women's Heavyweight,Bronze,25.0,172.0,108.0,7
29244,Japan,Softball,Softball Women's Softball,Bronze,20.0,165.0,58.0,7
29245,Japan,Softball,Softball Women's Softball,Gold,24.0,165.0,58.0,1
29246,Japan,Softball,Softball Women's Softball,Silver,24.0,161.0,66.0,4
29247,Japan,Gymnastics,Gymnastics Men's Team All-Around,Bronze,24.0,167.0,59.0,7
29248,Japan,Athletics,Athletics Men's 4 x 100 metres Relay,Silver,24.0,177.0,70.0,4
29249,United States,Figure Skating,Figure Skating Women's Singles,Gold,20.0,152.0,42.0,2
29250,Japan,Volleyball,Volleyball Women's Volleyball,Bronze,29.0,176.0,62.0,7
29251,Japan,Football,Football Men's Football,Bronze,24.0,167.0,60.0,5
29252,Japan,Softball,Softball Women's Softball,Silver,29.0,171.0,73.0,4
29253,Japan,Softball,Softball Women's Softball,Bronze,33.0,171.0,73.0,7
29254,Japan,Speed Skating,"Speed Skating Women's 5,000 metres",Bronze,23.0,161.0,55.0,7
29255,Japan,Archery,Archery Men's Individual,Bronze,21.0,170.0,71.0,7
29256,Japan,Archery,Archery Men's Individual,Silver,41.0,170.0,71.0,4
29257,Japan,Swimming,Swimming Men's 200 metres Butterfly,Silver,26.0,178.0,72.0,0
29258,Japan,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze,26.0,178.0,72.0,8
29259,Japan,Judo,Judo Men's Half-Lightweight,Bronze,28.0,168.0,65.0,7
29260,Japan,Gymnastics,Gymnastics Men's Team All-Around,Silver,23.0,159.0,58.0,4
29261,Japan,Gymnastics,Gymnastics Men's Team All-Around,Gold,27.0,159.0,58.0,1
29262,Japan,Swimming,Swimming Men's 400 metres Freestyle,Silver,17.0,171.0,75.0,0
29263,Japan,Swimming,"Swimming Men's 1,500 metres Freestyle",Silver,17.0,171.0,75.0,0
29264,Japan,Swimming,Swimming Men's 400 metres Freestyle,Silver,21.0,171.0,75.0,0
29265,Japan,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver,21.0,171.0,75.0,0
29266,Japan,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze,25.0,171.0,75.0,8
29267,Japan,Gymnastics,Gymnastics Men's Team All-Around,Gold,25.0,165.0,60.0,1
29268,Japan,Gymnastics,Gymnastics Men's Horse Vault,Gold,25.0,165.0,60.0,1
29269,Japan,Judo,Judo Women's Heavyweight,Bronze,24.0,170.0,100.0,7
29270,Japan,Volleyball,Volleyball Women's Volleyball,Silver,27.0,172.0,72.0,4
29271,Japan,Judo,Judo Men's Open Class,Gold,27.0,180.0,127.0,1
29272,Japan,Gymnastics,Gymnastics Men's Team All-Around,Bronze,26.0,162.0,57.0,7
29273,Japan,Volleyball,Volleyball Women's Volleyball,Silver,21.0,162.0,57.0,4
29274,Soviet Union,Shooting,Shooting Mixed Trap,Silver,29.0,180.0,84.0,4
29275,China,Softball,Softball Women's Softball,Silver,26.0,171.0,65.0,4
29276,China,Volleyball,Volleyball Women's Volleyball,Gold,29.0,192.0,74.0,1
29277,China-2,Table Tennis,Table Tennis Men's Doubles,Gold,25.0,168.0,60.0,1
29278,China-1,Tennis,Tennis Women's Doubles,Bronze,23.0,171.0,55.0,7
29279,Japan,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Gold,25.0,159.0,57.0,1
29280,Bulgaria,Rowing,Rowing Men's Single Sculls,Bronze,28.0,193.0,100.0,3
29281,Bulgaria,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Bronze,23.0,175.0,74.0,7
29282,Bulgaria,Football,Football Men's Football,Silver,29.0,178.0,68.0,5
29283,Ukraine,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Bronze,23.0,184.0,75.0,7
29284,Chinese Taipei,Athletics,Athletics Men's Decathlon,Silver,27.0,180.0,80.0,4
29285,China,Volleyball,Volleyball Women's Volleyball,Gold,21.0,190.0,71.0,1
29286,South Korea,Gymnastics,Gymnastics Men's Horse Vault,Gold,19.0,159.0,53.0,1
29287,China,Volleyball,Volleyball Women's Volleyball,Gold,24.0,183.0,75.0,1
29288,China,Volleyball,Volleyball Women's Volleyball,Bronze,28.0,183.0,75.0,7
29289,South Korea,Wrestling,"Wrestling Men's Middleweight, Freestyle",Silver,25.0,174.0,85.0,4
29290,South Korea,Wrestling,"Wrestling Men's Featherweight, Freestyle",Gold,23.0,165.0,62.0,1
29291,China,Diving,Diving Men's Synchronized Platform,Gold,21.0,162.0,52.0,1
29292,North Korea,Wrestling,"Wrestling Men's Featherweight, Freestyle",Bronze,22.0,158.0,57.0,7
29293,China,Shooting,"Shooting Men's Running Target, 10 metres",Gold,24.0,175.0,75.0,1
29294,China,Shooting,"Shooting Men's Running Target, 10 metres",Gold,28.0,175.0,75.0,1
29295,China,Fencing,"Fencing Women's epee, Team",Bronze,24.0,183.0,80.0,7
29296,South Korea,Gymnastics,Gymnastics Men's Individual All-Around,Bronze,24.0,167.0,63.0,7
29297,China,Badminton,Badminton Women's Doubles,Silver,21.0,172.0,63.0,4
29298,China-1,Badminton,Badminton Women's Doubles,Gold,25.0,172.0,63.0,1
29299,China,Gymnastics,Gymnastics Men's Individual All-Around,Silver,20.0,160.0,54.0,4
29300,China,Gymnastics,Gymnastics Men's Team All-Around,Gold,20.0,160.0,54.0,1
29301,China,Gymnastics,Gymnastics Men's Individual All-Around,Gold,28.0,160.0,54.0,1
29302,China,Gymnastics,Gymnastics Men's Team All-Around,Gold,28.0,160.0,54.0,1
29303,China,Gymnastics,Gymnastics Men's Rings,Silver,28.0,160.0,54.0,4
29304,China,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Gold,20.0,178.0,78.0,1
29305,China,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Gold,24.0,178.0,78.0,1
29306,China,Swimming,Swimming Women's 50 metres Freestyle,Silver,16.0,178.0,62.0,0
29307,China,Swimming,Swimming Women's 50 metres Freestyle,Gold,20.0,178.0,62.0,1
29308,China,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,20.0,178.0,62.0,0
29309,China,Weightlifting,Weightlifting Women's Featherweight,Gold,22.0,150.0,53.0,1
29310,China,Rowing,Rowing Women's Coxed Fours,Silver,24.0,182.0,80.0,4
29311,China,Rowing,Rowing Women's Coxed Eights,Bronze,24.0,182.0,80.0,3
29312,China,Volleyball,Volleyball Women's Volleyball,Gold,21.0,181.0,73.0,1
29313,China,Volleyball,Volleyball Women's Volleyball,Bronze,25.0,181.0,73.0,7
29314,China,Volleyball,Volleyball Women's Volleyball,Gold,23.0,179.0,73.0,1
29315,China,Volleyball,Volleyball Women's Volleyball,Bronze,27.0,179.0,73.0,7
29316,China,Judo,Judo Women's Half-Heavyweight,Gold,24.0,173.0,77.0,1
29317,China,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Silver,21.0,166.0,58.0,4
29318,China,Short Track Speed Skating,Short Track Speed Skating Women's 500 metres,Gold,25.0,166.0,58.0,1
29319,China,Short Track Speed Skating,"Short Track Speed Skating Women's 1,000 metres",Gold,25.0,166.0,58.0,1
29320,China,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Silver,25.0,166.0,58.0,4
29321,China,Short Track Speed Skating,"Short Track Speed Skating Women's 1,000 metres",Bronze,29.0,166.0,58.0,7
29322,China,Short Track Speed Skating,Short Track Speed Skating Women's 500 metres,Silver,20.0,165.0,60.0,4
29323,China,Short Track Speed Skating,"Short Track Speed Skating Women's 1,000 metres",Silver,20.0,165.0,60.0,4
29324,China,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Silver,20.0,165.0,60.0,4
29325,China,Short Track Speed Skating,"Short Track Speed Skating Women's 1,000 metres",Bronze,24.0,165.0,60.0,7
29326,China,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Silver,24.0,165.0,60.0,4
29327,South Korea,Table Tennis,Table Tennis Women's Doubles,Gold,24.0,166.0,59.0,1
29328,China,Gymnastics,Gymnastics Women's Individual All-Around,Bronze,15.0,150.0,35.0,7
29329,China,Gymnastics,Gymnastics Women's Team All-Around,Gold,15.0,150.0,35.0,1
29330,China,Gymnastics,Gymnastics Women's Uneven Bars,Bronze,15.0,150.0,35.0,7
29331,China-2,Table Tennis,Table Tennis Women's Doubles,Silver,23.0,165.0,55.0,4
29332,China,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver,19.0,175.0,68.0,0
29333,China,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver,23.0,175.0,68.0,0
29334,China,Gymnastics,Gymnastics Women's Uneven Bars,Bronze,15.0,158.0,40.0,7
29335,Bulgaria,Wrestling,"Wrestling Men's Lightweight, Freestyle",Silver,29.0,166.0,62.0,4
29336,Bulgaria,Wrestling,"Wrestling Women's Flyweight, Freestyle",Bronze,21.0,151.0,48.0,7
29337,Japan,Volleyball,Volleyball Women's Volleyball,Gold,21.0,174.0,70.0,1
29338,Japan,Football,Football Women's Football,Silver,28.0,165.0,60.0,4
29339,Soviet Union,Boxing,Boxing Men's Light-Welterweight,Gold,31.0,172.0,63.0,1
29340,Ukraine,Cycling,Cycling Women's Sprint,Bronze,24.0,173.0,78.0,7
29341,China-2,Badminton,Badminton Women's Doubles,Bronze,25.0,166.0,55.0,7
29342,China,Weightlifting,Weightlifting Men's Lightweight,Gold,26.0,164.0,68.0,1
29343,Malaysia-1,Badminton,Badminton Men's Doubles,Silver,26.0,160.0,60.0,4
29344,Russia,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver,28.0,186.0,86.0,4
29345,Soviet Union,Cycling,Cycling Men's 100 kilometres Team Time Trial,Gold,24.0,178.0,69.0,1
29346,Soviet Union,Cycling,Cycling Men's 100 kilometres Team Time Trial,Gold,21.0,186.0,77.0,1
29347,Great Britain,Skeleton,Skeleton Women's Skeleton,Gold,25.0,172.0,78.0,1
