,Age,Height,Weight,Cluster
869,16.0,190.0,62.0,5
870,25.0,182.0,70.0,2
871,20.0,184.0,70.0,5
872,29.0,188.0,82.0,4
873,22.0,177.0,82.0,5
874,26.0,177.0,82.0,2
875,21.0,178.0,72.0,5
876,20.0,168.0,63.0,3
877,20.0,168.0,63.0,3
878,20.0,168.0,63.0,3
879,24.0,168.0,63.0,8
880,21.0,188.0,66.0,5
881,25.0,188.0,66.0,2
882,29.0,188.0,66.0,2
883,33.0,188.0,66.0,2
884,37.0,188.0,66.0,7
885,18.0,192.0,89.0,5
886,22.0,192.0,89.0,1
887,24.0,173.0,50.0,8
888,25.0,208.0,109.0,1
889,23.0,177.0,75.0,5
890,23.0,162.0,60.0,8
891,19.0,156.0,56.0,6
892,23.0,156.0,56.0,8
893,22.0,179.0,60.0,5
894,29.0,162.0,51.0,0
895,25.0,165.0,58.0,8
896,21.0,172.0,67.0,8
897,26.0,168.0,67.0,8
898,28.0,156.0,51.0,0
899,21.0,187.0,81.0,5
900,21.0,187.0,81.0,5
901,23.0,186.0,100.0,1
902,27.0,186.0,100.0,4
903,25.0,189.0,105.0,1
904,20.0,162.0,60.0,8
905,20.0,202.0,105.0,1
906,22.0,190.0,80.0,5
907,23.0,180.0,71.0,5
908,27.0,178.0,79.0,2
909,25.0,187.0,83.0,1
910,29.0,187.0,83.0,4
911,27.0,172.0,70.0,2
912,23.0,162.0,54.0,8
913,24.0,182.0,82.0,5
914,24.0,182.0,82.0,5
915,33.0,182.0,82.0,4
916,20.0,183.0,85.0,5
917,24.0,183.0,85.0,5
918,24.0,175.0,95.0,5
919,19.0,173.0,71.0,3
920,19.0,173.0,71.0,3
921,23.0,173.0,71.0,5
922,23.0,173.0,71.0,5
923,35.0,175.0,80.0,7
924,38.0,175.0,80.0,7
925,18.0,169.0,61.0,3
926,30.0,154.0,64.0,0
927,32.0,175.0,82.0,2
928,32.0,175.0,82.0,2
929,31.0,175.0,73.0,2
930,30.0,187.0,77.0,4
931,22.0,179.0,78.0,5
932,21.0,173.0,80.0,5
933,25.0,173.0,80.0,2
934,26.0,190.0,83.0,1
935,26.0,190.0,83.0,1
936,29.0,184.0,77.0,2
937,33.0,184.0,77.0,4
938,20.0,187.0,87.0,5
939,20.0,187.0,87.0,5
940,18.0,160.0,52.0,6
941,24.0,173.0,62.0,8
942,24.0,173.0,62.0,8
943,28.0,173.0,62.0,2
944,28.0,173.0,62.0,2
945,28.0,173.0,62.0,2
946,21.0,176.0,74.0,5
947,25.0,176.0,74.0,2
948,29.0,176.0,74.0,2
949,26.0,171.0,69.5,2
950,30.0,171.0,69.5,2
951,32.0,172.0,68.0,2
952,23.0,175.0,71.0,5
953,23.0,190.0,80.0,1
954,14.0,172.0,72.0,3
955,25.0,173.0,64.0,8
956,25.0,173.0,64.0,8
957,25.0,173.0,64.0,8
958,25.0,173.0,64.0,8
959,29.0,173.0,64.0,2
960,29.0,173.0,64.0,2
961,29.0,173.0,64.0,2
962,29.0,173.0,64.0,2
963,29.0,163.0,54.0,0
964,26.0,177.0,70.0,2
965,16.0,165.0,54.0,3
966,16.0,165.0,54.0,3
967,23.0,180.0,79.0,5
968,23.0,180.0,79.0,5
969,23.0,180.0,79.0,5
970,27.0,180.0,79.0,2
971,22.0,188.0,78.0,5
972,22.0,188.0,78.0,5
973,27.0,183.0,67.0,2
974,20.0,173.0,65.0,3
975,24.0,173.0,65.0,8
976,30.0,188.0,79.0,4
977,26.0,169.0,68.0,8
978,38.0,177.0,70.0,7
979,38.0,177.0,70.0,7
980,24.0,178.0,95.0,5
981,22.0,167.0,75.0,8
982,29.0,178.0,64.0,2
983,27.0,189.0,70.0,2
984,31.0,189.0,70.0,2
985,35.0,189.0,70.0,7
986,23.0,194.0,87.0,1
987,26.0,174.0,73.0,2
988,38.0,169.0,68.0,7
989,21.0,178.0,78.0,5
990,25.0,178.0,78.0,2
991,29.0,178.0,78.0,2
992,29.0,164.0,51.0,0
993,33.0,164.0,51.0,0
994,25.0,171.0,59.0,8
995,24.0,185.0,98.0,1
996,39.0,163.0,93.0,7
997,43.0,163.0,93.0,7
998,43.0,163.0,93.0,7
999,46.0,163.0,93.0,7
1000,46.0,163.0,93.0,7
1001,50.0,163.0,93.0,7
1002,50.0,163.0,93.0,7
1003,23.0,188.0,78.0,5
1004,23.0,188.0,78.0,5
1005,27.0,188.0,78.0,2
1006,27.0,188.0,78.0,2
1007,27.0,188.0,78.0,2
1008,26.0,188.0,81.0,1
1009,20.0,170.0,56.0,3
1010,20.0,170.0,56.0,3
1011,20.0,170.0,56.0,3
1012,17.0,188.0,85.0,5
1013,24.0,164.0,69.0,8
1014,23.0,172.0,67.0,8
1015,27.0,172.0,67.0,2
1016,19.0,198.0,93.0,1
1017,19.0,193.0,120.0,1
1018,23.0,193.0,120.0,1
1019,27.0,193.0,120.0,1
1020,31.0,193.0,120.0,4
1021,22.0,181.0,84.0,5
1022,20.0,179.0,74.0,5
1023,25.0,189.0,87.0,1
1024,29.0,189.0,87.0,4
1025,23.0,171.0,58.0,8
1026,22.0,177.0,68.0,5
1027,22.0,177.0,68.0,5
1028,26.0,177.0,72.0,2
1029,30.0,177.0,72.0,2
1030,27.0,183.0,74.0,2
1031,25.0,171.0,65.0,8
1032,25.0,171.0,65.0,8
1033,23.0,170.0,81.0,5
1034,23.0,185.0,94.0,1
1035,25.0,166.0,57.0,8
1036,23.0,160.0,49.0,8
1037,20.0,165.0,59.0,8
1038,28.0,165.0,59.0,0
1039,24.0,180.0,75.0,5
1040,23.0,183.0,80.0,5
1041,27.0,183.0,80.0,2
1042,20.0,178.0,72.0,5
1043,26.0,168.0,55.0,8
1044,28.0,179.0,70.0,2
1045,28.0,179.0,70.0,2
1046,37.0,181.0,70.0,7
1047,22.0,195.0,115.0,1
1048,28.0,164.0,56.0,0
1049,23.0,170.0,65.0,8
1050,21.0,177.0,75.0,5
1051,24.0,182.0,81.0,5
1052,17.0,180.0,79.0,5
1053,21.0,180.0,79.0,5
1054,27.0,170.0,67.0,2
1055,31.0,170.0,67.0,2
1056,23.0,191.0,76.0,5
1057,23.0,178.0,70.0,5
1058,24.0,183.0,75.0,5
1059,28.0,183.0,75.0,2
1060,32.0,183.0,75.0,2
1061,32.0,183.0,75.0,2
1062,23.0,188.0,88.0,1
1063,27.0,188.0,88.0,4
1064,20.0,161.0,58.0,8
1065,24.0,161.0,58.0,8
1066,32.0,161.0,58.0,0
1067,19.0,185.0,75.0,5
1068,19.0,185.0,75.0,5
1069,23.0,185.0,75.0,5
1070,23.0,185.0,75.0,5
1071,23.0,185.0,75.0,5
1072,25.0,185.0,75.0,2
1073,25.0,185.0,75.0,2
1074,29.0,185.0,75.0,2
1075,29.0,185.0,75.0,2
1076,23.0,170.0,60.0,8
1077,29.0,162.0,92.0,2
1078,22.0,181.0,82.0,5
1079,27.0,181.0,66.0,2
1080,24.0,186.0,77.0,5
1081,23.0,166.0,63.0,8
1082,26.0,140.0,48.0,6
1083,30.0,140.0,48.0,0
1084,22.0,169.0,53.0,8
1085,17.0,163.0,52.0,3
1086,17.0,163.0,52.0,3
1087,17.0,163.0,52.0,3
1088,22.0,163.0,52.0,8
1089,22.0,163.0,52.0,8
1090,25.0,163.0,52.0,8
1091,33.0,213.0,135.0,4
1092,33.0,213.0,135.0,4
1093,38.0,185.0,90.0,4
1094,19.0,190.0,80.0,5
1095,22.0,177.0,70.0,5
1096,17.0,178.0,65.0,3
1097,19.0,175.0,67.0,3
1098,18.0,168.0,58.0,3
1099,22.0,168.0,58.0,8
1100,28.0,177.0,85.0,2
1101,24.0,202.0,91.0,1
1102,24.0,179.0,74.0,5
1103,28.0,179.0,74.0,2
1104,21.0,180.0,47.0,3
1105,23.0,178.0,75.0,5
1106,27.0,178.0,75.0,2
1107,23.0,176.0,69.0,5
1108,21.0,180.0,68.0,5
1109,26.0,180.0,68.0,2
1110,19.0,186.0,78.0,5
1111,19.0,186.0,78.0,5
1112,19.0,186.0,78.0,5
1113,22.0,186.0,78.0,5
1114,22.0,186.0,78.0,5
1115,26.0,186.0,78.0,2
1116,23.0,165.0,58.0,8
1117,25.0,187.0,65.0,2
1118,29.0,187.0,65.0,2
1119,24.0,177.0,70.0,2
1120,28.0,177.0,70.0,2
1121,28.0,177.0,70.0,2
1122,27.0,162.0,65.0,8
1123,31.0,166.0,60.0,0
1124,22.0,170.0,50.0,8
1125,27.0,170.0,50.0,8
1126,35.0,170.0,50.0,0
1127,22.0,174.0,71.0,5
1128,24.0,162.0,65.0,8
1129,28.0,162.0,65.0,0
1130,28.0,162.0,65.0,0
1131,22.0,173.0,74.0,5
1132,22.0,173.0,74.0,5
1133,26.0,173.0,74.0,2
1134,31.0,163.0,69.0,0
1135,20.0,176.0,74.0,5
1136,25.0,153.0,52.0,8
1137,23.0,168.0,66.0,8
1138,16.0,168.0,58.0,3
1139,17.0,177.0,73.0,3
1140,21.0,176.0,65.0,5
1141,26.0,176.0,65.0,2
1142,20.0,195.0,88.0,1
1143,28.0,195.0,88.0,4
1144,32.0,195.0,88.0,4
1145,21.0,185.0,63.0,5
1146,21.0,185.0,63.0,5
1147,19.0,165.0,58.0,3
1148,22.0,162.0,50.0,8
1149,23.0,180.0,70.0,5
1150,26.0,180.0,70.0,2
1151,31.0,180.0,70.0,2
1152,23.0,165.0,65.0,8
1153,27.0,190.0,110.0,1
1154,27.0,190.0,110.0,1
1155,28.0,175.0,80.0,2
1156,23.0,173.0,61.0,8
1157,22.0,188.0,80.0,5
1158,26.0,188.0,80.0,1
1159,20.0,186.0,80.0,5
1160,24.0,186.0,80.0,5
1161,28.0,186.0,80.0,2
1162,26.0,180.0,72.0,2
1163,30.0,180.0,72.0,2
1164,34.0,180.0,72.0,7
1165,23.0,172.0,62.0,8
1166,23.0,172.0,62.0,8
1167,18.0,162.0,56.0,3
1168,18.0,162.0,56.0,3
1169,20.0,182.0,77.0,5
1170,20.0,182.0,77.0,5
1171,17.0,153.0,38.0,6
1172,17.0,153.0,38.0,6
1173,17.0,153.0,38.0,6
1174,17.0,153.0,38.0,6
1175,41.0,177.0,70.0,7
1176,19.0,179.0,70.0,5
1177,23.0,179.0,70.0,5
1178,23.0,179.0,70.0,5
1179,22.0,177.0,62.0,5
1180,29.0,177.0,62.0,2
1181,23.0,194.0,82.0,1
1182,21.0,165.0,53.0,8
1183,25.0,177.0,65.0,2
1184,25.0,173.0,81.0,2
1185,20.0,173.0,61.0,3
1186,20.0,173.0,61.0,3
1187,24.0,168.0,59.0,8
1188,20.0,165.0,56.0,8
1189,21.0,182.0,72.0,5
1190,22.0,183.0,81.0,5
1191,26.0,183.0,81.0,2
1192,23.0,180.0,77.0,5
1193,23.0,180.0,77.0,5
1194,27.0,180.0,77.0,2
1195,27.0,180.0,77.0,2
1196,27.0,180.0,77.0,2
1197,25.0,180.0,74.0,2
1198,25.0,180.0,74.0,2
1199,26.0,202.0,100.0,1
1200,20.0,170.0,69.0,3
1201,16.0,162.0,56.0,3
1202,16.0,162.0,56.0,3
1203,20.0,162.0,56.0,8
1204,20.0,162.0,56.0,8
1205,20.0,162.0,56.0,8
1206,20.0,162.0,56.0,8
1207,22.0,204.0,100.0,1
1208,31.0,182.0,93.0,4
1209,34.0,192.0,83.0,4
1210,21.0,187.0,77.0,5
1211,23.0,180.0,64.0,5
1212,23.0,160.0,51.0,8
1213,23.0,190.0,91.0,1
1214,27.0,190.0,91.0,4
1215,28.0,167.0,68.0,0
1216,19.0,198.0,100.0,1
1217,23.0,198.0,100.0,1
1218,23.0,198.0,100.0,1
1219,23.0,198.0,100.0,1
1220,27.0,198.0,100.0,1
1221,27.0,198.0,100.0,1
1222,27.0,198.0,100.0,1
1223,27.0,198.0,100.0,1
1224,22.0,168.0,57.0,8
1225,33.0,151.0,52.0,0
1226,37.0,151.0,52.0,0
1227,37.0,151.0,52.0,0
1228,21.0,180.0,61.0,5
1229,25.0,180.0,61.0,2
1230,29.0,180.0,61.0,2
1231,35.0,176.0,120.0,4
1232,47.0,176.0,120.0,7
1233,29.0,185.0,95.0,4
1234,33.0,185.0,95.0,4
1235,37.0,185.0,95.0,4
1236,21.0,170.0,65.0,8
1237,25.0,170.0,65.0,8
1238,29.0,170.0,65.0,2
1239,33.0,170.0,65.0,0
1240,37.0,170.0,65.0,7
1241,23.0,180.0,96.0,5
1242,32.0,180.0,96.0,4
1243,36.0,180.0,96.0,4
1244,30.0,189.0,87.0,4
1245,21.0,173.0,72.0,5
1246,25.0,173.0,65.0,8
1247,19.0,170.0,66.0,3
1248,24.0,165.0,64.0,8
1249,24.0,185.0,82.0,5
1250,20.0,190.0,82.0,5
1251,20.0,190.0,82.0,5
1252,24.0,190.0,82.0,1
1253,24.0,190.0,82.0,1
1254,27.0,154.0,52.0,0
1255,20.0,160.0,55.0,8
1256,25.0,190.0,80.0,1
1257,26.0,192.0,65.0,2
1258,23.0,175.0,69.0,5
1259,27.0,175.0,69.0,2
1260,28.0,190.0,90.0,4
1261,24.0,170.0,59.0,8
1262,30.0,180.0,98.0,4
1263,22.0,170.0,58.0,8
1264,24.0,186.0,85.0,1
1265,28.0,186.0,85.0,4
1266,27.0,180.0,95.0,4
1267,24.0,189.0,82.0,1
1268,24.0,181.0,93.0,1
1269,24.0,175.0,75.0,2
1270,19.0,191.0,86.0,5
1271,19.0,191.0,86.0,5
1272,23.0,191.0,86.0,1
1273,23.0,191.0,86.0,1
1274,20.0,177.0,80.0,5
1275,37.0,162.0,51.0,0
1276,33.0,182.0,68.0,2
1277,28.0,182.0,64.0,2
1278,21.0,166.0,50.0,8
1279,21.0,166.0,50.0,8
1280,25.0,166.0,50.0,8
1281,31.0,173.0,64.0,2
1282,31.0,173.0,64.0,2
1283,34.0,186.0,86.0,4
1284,25.0,186.0,86.0,1
1285,25.0,188.0,82.0,1
1286,19.0,175.0,68.0,3
1287,30.0,187.0,80.0,4
1288,23.0,175.0,79.0,5
1289,16.0,158.0,48.0,6
1290,16.0,158.0,48.0,6
1291,16.0,158.0,48.0,6
1292,20.0,158.0,48.0,6
1293,20.0,158.0,48.0,6
1294,30.0,164.0,56.0,0
1295,26.0,175.0,74.0,2
1296,19.0,182.0,70.0,5
1297,23.0,182.0,70.0,5
1298,20.0,169.0,54.0,3
1299,21.0,186.0,74.0,5
1300,26.0,187.0,87.0,1
1301,18.0,180.0,82.0,5
1302,18.0,168.0,58.0,3
1303,18.0,168.0,58.0,3
1304,28.0,194.0,92.0,4
1305,19.0,163.0,54.0,3
1306,22.0,183.0,88.0,5
1307,26.0,183.0,88.0,2
1308,30.0,183.0,88.0,4
1309,27.0,184.0,77.0,2
1310,17.0,162.0,60.0,3
1311,20.0,180.0,62.0,5
1312,20.0,180.0,62.0,5
1313,24.0,180.0,62.0,2
1314,24.0,189.0,67.0,5
1315,21.0,190.0,85.0,1
1316,25.0,176.0,80.0,2
1317,25.0,171.0,62.0,8
1318,22.0,178.0,70.0,5
1319,28.0,175.0,75.0,2
1320,20.0,165.0,52.0,8
1321,20.0,165.0,52.0,8
1322,19.0,194.0,103.0,1
1323,23.0,194.0,103.0,1
1324,27.0,194.0,103.0,1
1325,31.0,194.0,103.0,4
1326,35.0,194.0,103.0,4
1327,20.0,188.0,88.0,5
1328,24.0,188.0,88.0,1
1329,28.0,188.0,88.0,4
1330,32.0,188.0,88.0,4
1331,37.0,172.0,69.0,7
1332,37.0,172.0,69.0,7
1333,25.0,169.0,78.0,2
1334,21.0,184.0,69.0,5
1335,21.0,184.0,69.0,5
1336,25.0,173.0,76.0,2
1337,27.0,193.0,104.0,1
1338,28.0,175.0,75.0,2
1339,16.0,148.0,40.0,6
1340,16.0,148.0,40.0,6
1341,16.0,148.0,40.0,6
1342,21.0,190.0,86.0,1
1343,25.0,190.0,86.0,1
1344,29.0,190.0,86.0,4
1345,16.0,160.0,50.0,6
1346,21.0,193.0,82.0,1
1347,24.0,187.0,93.0,1
1348,27.0,187.0,93.0,4
1349,31.0,187.0,93.0,4
1350,35.0,187.0,93.0,4
1351,20.0,158.0,51.0,6
1352,24.0,173.0,59.0,8
1353,28.0,173.0,59.0,2
1354,28.0,173.0,59.0,2
1355,34.0,181.0,76.0,7
1356,25.0,170.0,55.0,8
1357,28.0,182.0,72.0,2
1358,31.0,195.0,96.0,4
1359,19.0,180.0,72.0,5
1360,22.0,186.0,96.0,1
1361,24.0,168.0,62.0,8
1362,23.0,178.0,73.0,5
1363,31.0,178.0,73.0,2
1364,27.0,179.0,74.0,2
1365,27.0,159.0,54.0,0
1366,29.0,185.0,80.0,2
1367,23.0,164.0,66.0,8
1368,24.0,193.0,97.0,1
1369,32.0,193.0,97.0,4
1370,19.0,167.0,66.0,3
1371,22.0,184.0,66.0,5
1372,39.0,163.0,61.0,0
1373,47.0,163.0,61.0,7
1374,24.0,166.0,72.0,8
1375,23.0,170.0,66.0,8
1376,23.0,180.0,79.0,5
1377,31.0,180.0,79.0,2
1378,23.0,163.0,55.0,8
1379,27.0,163.0,55.0,0
1380,25.0,180.0,69.0,2
1381,20.0,184.0,80.0,5
1382,24.0,184.0,80.0,5
1383,28.0,184.0,80.0,2
1384,21.0,167.0,55.0,8
1385,18.0,170.0,67.0,3
1386,23.0,175.0,66.0,8
1387,29.0,180.0,74.0,2
1388,26.0,186.0,90.0,1
1389,22.0,176.0,82.0,5
1390,18.0,194.0,78.0,5
1391,17.0,187.0,78.0,5
1392,21.0,187.0,78.0,5
1393,28.0,177.0,84.0,2
1394,18.0,173.0,75.0,3
1395,20.0,160.0,51.0,6
1396,21.0,193.0,75.0,5
1397,27.0,190.0,83.0,4
1398,25.0,177.0,63.0,2
1399,29.0,177.0,63.0,2
1400,27.0,171.0,70.0,2
1401,22.0,170.0,61.0,8
1402,26.0,170.0,61.0,8
1403,30.0,170.0,61.0,0
1404,18.0,168.0,65.0,3
1405,21.0,172.0,58.0,8
1406,29.0,172.0,58.0,0
1407,33.0,172.0,58.0,0
1408,22.0,171.0,62.0,8
1409,20.0,175.0,75.0,5
1410,20.0,202.0,90.0,1
1411,20.0,202.0,90.0,1
1412,20.0,202.0,90.0,1
1413,24.0,202.0,90.0,1
1414,20.0,165.0,64.0,3
1415,27.0,182.0,82.0,2
1416,32.0,175.0,79.0,2
1417,36.0,173.0,60.0,7
1418,18.0,168.0,67.0,3
1419,23.0,168.0,67.0,8
1420,26.0,168.0,67.0,8
1421,23.0,174.0,64.0,8
1422,27.0,174.0,64.0,2
1423,28.0,173.0,68.0,2
1424,21.0,171.0,66.0,8
1425,21.0,171.0,66.0,8
1426,21.0,184.0,84.0,5
1427,24.0,178.0,75.0,2
1428,28.0,178.0,75.0,2
1429,31.0,179.0,64.0,2
1430,27.0,164.0,62.0,8
1431,26.0,194.0,78.0,1
1432,24.0,168.0,70.0,8
1433,21.0,178.0,76.0,5
1434,21.0,191.0,80.0,5
1435,22.0,166.0,52.0,8
1436,22.0,166.0,52.0,8
1437,25.0,176.0,74.0,2
1438,19.0,181.0,76.0,5
1439,23.0,181.0,76.0,5
1440,27.0,181.0,76.0,2
1441,31.0,181.0,76.0,2
1442,34.0,175.0,70.0,7
1443,23.0,173.0,66.0,8
1444,25.0,195.0,89.0,1
1445,29.0,195.0,89.0,4
1446,27.0,173.0,64.0,2
1447,19.0,179.0,57.0,3
1448,22.0,170.0,59.0,8
1449,27.0,189.0,82.0,4
1450,24.0,163.0,55.0,8
1451,24.0,180.0,72.0,5
1452,19.0,165.0,60.0,3
1453,28.0,191.0,78.0,4
1454,20.0,172.0,74.0,5
1455,23.0,175.0,70.0,5
1456,31.0,175.0,70.0,2
1457,23.0,172.0,67.0,8
1458,22.0,175.0,62.0,8
1459,20.0,190.0,90.0,1
1460,28.0,167.0,64.0,0
1461,29.0,171.0,51.0,0
1462,27.0,191.0,82.0,4
1463,19.0,192.0,80.0,5
1464,23.0,192.0,80.0,1
1465,27.0,194.0,80.0,1
1466,30.0,165.0,50.0,0
1467,34.0,165.0,50.0,0
1468,38.0,165.0,50.0,0
1469,26.0,168.0,67.0,8
1470,19.0,178.0,72.0,5
1471,19.0,178.0,72.0,5
1472,19.0,178.0,72.0,5
1473,23.0,178.0,72.0,5
1474,20.0,179.0,77.0,5
1475,24.0,179.0,77.0,5
1476,27.0,173.0,71.0,2
1477,27.0,172.0,75.0,2
1478,31.0,172.0,75.0,2
1479,26.0,157.0,54.0,8
1480,23.0,173.0,64.0,8
1481,23.0,191.0,72.0,5
1482,41.0,170.0,72.0,7
1483,26.0,178.0,64.0,2
1484,32.0,168.0,62.0,0
1485,24.0,189.0,82.0,1
1486,28.0,189.0,82.0,4
1487,32.0,189.0,82.0,4
1488,26.0,173.0,64.0,2
1489,20.0,173.0,64.0,3
1490,21.0,174.0,75.0,5
1491,24.0,175.0,85.0,2
1492,28.0,175.0,85.0,2
1493,28.0,175.0,85.0,2
1494,16.0,179.0,71.0,3
1495,28.0,183.0,85.0,2
1496,31.0,170.0,67.0,2
1497,43.0,177.0,78.0,7
1498,18.0,161.0,70.0,3
1499,22.0,161.0,70.0,8
1500,26.0,161.0,70.0,8
1501,24.0,178.0,77.0,5
1502,18.0,163.0,54.0,3
1503,24.0,171.0,62.0,8
1504,24.0,171.0,62.0,8
1505,28.0,171.0,62.0,2
1506,22.0,178.0,74.0,5
1507,19.0,167.0,50.0,3
1508,23.0,167.0,50.0,8
1509,32.0,164.0,70.0,0
1510,20.0,165.0,66.0,3
1511,19.0,161.0,53.0,6
1512,23.0,175.0,77.0,5
1513,18.0,169.0,60.0,3
1514,23.0,167.0,57.0,8
1515,26.0,172.0,64.0,8
1516,27.0,202.0,95.0,1
1517,21.0,163.0,54.0,8
1518,25.0,163.0,54.0,8
1519,22.0,170.0,67.0,8
1520,29.0,196.0,113.0,4
1521,30.0,183.0,72.0,2
1522,24.0,178.0,64.0,2
1523,20.0,160.0,59.0,8
1524,20.0,160.0,59.0,8
1525,27.0,163.0,75.0,8
1526,31.0,163.0,75.0,0
1527,19.0,170.0,60.0,3
1528,20.0,182.0,78.0,5
1529,30.0,164.0,58.0,0
1530,18.0,165.0,57.0,3
1531,22.0,165.0,57.0,8
1532,21.0,186.0,82.0,5
1533,15.0,174.0,66.0,3
1534,19.0,174.0,66.0,3
1535,23.0,174.0,66.0,8
1536,18.0,183.0,68.0,5
1537,25.0,170.0,65.0,8
1538,29.0,173.0,65.0,2
1539,33.0,173.0,65.0,2
1540,23.0,183.0,78.0,5
1541,25.0,190.0,83.0,1
1542,28.0,196.0,92.0,4
1543,26.0,170.0,56.0,8
1544,21.0,147.0,47.0,6
1545,20.0,191.0,85.0,5
1546,17.0,166.0,56.0,3
1547,17.0,166.0,56.0,3
1548,23.0,178.0,68.0,5
1549,24.0,173.0,59.0,8
1550,18.0,169.0,70.0,3
1551,22.0,169.0,70.0,8
1552,25.0,168.0,69.0,8
1553,27.0,179.0,73.0,2
1554,31.0,179.0,73.0,2
1555,23.0,172.0,63.0,8
1556,27.0,172.0,63.0,2
1557,23.0,169.0,61.0,8
1558,27.0,169.0,61.0,8
1559,31.0,169.0,61.0,0
1560,21.0,188.0,73.0,5
1561,24.0,172.0,67.0,8
1562,28.0,172.0,67.0,2
1563,32.0,172.0,67.0,2
1564,27.0,155.0,57.0,0
1565,28.0,168.0,68.0,2
1566,25.0,160.0,50.0,8
1567,28.0,167.0,60.0,0
1568,32.0,167.0,60.0,0
1569,20.0,160.0,54.0,6
1570,25.0,165.0,51.0,8
1571,25.0,170.0,63.0,8
1572,32.0,178.0,69.0,2
1573,23.0,175.0,73.0,5
1574,22.0,170.0,57.0,8
1575,22.0,170.0,57.0,8
1576,22.0,170.0,57.0,8
1577,23.0,183.0,73.0,5
1578,24.0,196.0,72.0,1
1579,24.0,196.0,72.0,1
1580,28.0,196.0,72.0,4
1581,28.0,196.0,72.0,4
1582,32.0,196.0,72.0,4
1583,29.0,175.0,69.0,2
1584,19.0,188.0,84.0,5
1585,23.0,188.0,84.0,1
1586,21.0,177.0,74.0,5
1587,23.0,174.0,69.0,5
1588,21.0,168.0,69.5,8
1589,25.0,168.0,69.5,8
1590,25.0,175.0,63.0,2
1591,24.0,179.0,78.0,5
1592,32.0,179.0,78.0,2
1593,24.0,182.0,67.0,5
1594,27.0,177.0,75.0,2
1595,24.0,182.0,90.0,5
1596,25.0,179.0,81.0,2
1597,27.0,181.0,80.0,2
1598,18.0,187.0,68.0,5
1599,21.0,187.0,68.0,5
1600,24.0,158.0,56.0,8
1601,48.0,185.0,78.0,7
1602,20.0,175.0,69.0,5
1603,24.0,175.0,69.0,2
1604,29.0,189.0,80.0,4
1605,29.0,189.0,80.0,4
1606,33.0,189.0,80.0,4
1607,33.0,189.0,80.0,4
1608,37.0,189.0,80.0,4
1609,37.0,189.0,80.0,4
1610,41.0,189.0,80.0,7
1611,33.0,186.0,78.0,4
1612,26.0,182.0,75.0,2
1613,27.0,180.0,72.0,2
1614,25.0,179.0,69.0,2
1615,25.0,179.0,69.0,2
1616,21.0,175.0,65.0,5
1617,22.0,177.0,70.0,5
1618,30.0,177.0,63.0,2
1619,23.0,178.0,60.0,8
1620,23.0,178.0,73.0,5
1621,19.0,175.0,67.0,3
1622,19.0,175.0,67.0,3
1623,25.0,179.0,72.0,2
1624,29.0,179.0,72.0,2
1625,23.0,165.0,64.0,8
1626,27.0,165.0,64.0,8
1627,35.0,165.0,64.0,0
1628,21.0,146.0,57.0,6
1629,30.0,160.0,62.0,0
1630,30.0,160.0,62.0,0
1631,34.0,160.0,62.0,0
1632,23.0,176.0,64.0,8
1633,27.0,176.0,64.0,2
1634,30.0,190.0,88.0,4
1635,34.0,190.0,88.0,4
1636,22.0,172.0,52.0,8
1637,22.0,172.0,52.0,8
1638,22.0,172.0,52.0,8
1639,24.0,198.0,72.0,1
1640,24.0,202.0,90.0,1
1641,26.0,181.0,73.0,2
1642,26.0,181.0,73.0,2
1643,26.0,174.0,70.0,2
1644,28.0,170.0,69.0,2
1645,20.0,189.0,91.0,1
1646,21.0,162.0,62.0,8
1647,23.0,169.0,65.0,8
1648,25.0,171.0,67.0,8
1649,17.0,150.0,63.0,6
1650,23.0,192.0,68.0,5
1651,23.0,176.0,72.0,5
1652,21.0,170.0,62.0,8
1653,25.0,170.0,62.0,8
1654,28.0,184.0,82.0,2
1655,20.0,169.0,75.0,3
1656,24.0,169.0,75.0,8
1657,28.0,169.0,75.0,2
1658,23.0,170.0,61.0,8
1659,21.0,182.0,56.0,5
1660,25.0,182.0,56.0,2
1661,25.0,182.0,56.0,2
1662,26.0,177.0,74.0,2
1663,34.0,178.0,79.0,7
1664,28.0,170.0,70.0,2
1665,27.0,173.0,61.0,2
1666,23.0,165.0,65.0,8
1667,27.0,150.0,70.0,0
1668,30.0,150.0,70.0,0
1669,20.0,170.0,57.0,3
1670,20.0,175.0,61.0,3
1671,23.0,175.0,61.0,8
1672,27.0,175.0,61.0,2
1673,18.0,150.0,42.0,6
1674,21.0,174.0,73.0,5
1675,25.0,174.0,57.0,8
1676,23.0,170.0,53.0,8
1677,20.0,175.0,65.0,3
1678,18.0,178.0,70.0,5
1679,18.0,178.0,70.0,5
1680,18.0,178.0,70.0,5
1681,18.0,178.0,70.0,5
1682,20.0,178.0,70.0,5
1683,20.0,178.0,70.0,5
1684,20.0,178.0,70.0,5
1685,24.0,178.0,70.0,2
1686,24.0,178.0,70.0,2
1687,22.0,174.0,77.0,5
1688,29.0,186.0,91.5,4
1689,26.0,181.0,82.5,2
1690,20.0,180.0,63.0,5
1691,20.0,180.0,63.0,5
1692,24.0,174.0,70.0,2
1693,27.0,174.0,68.5,2
1694,24.0,178.0,82.0,5
1695,18.0,189.0,116.0,1
1696,22.0,189.0,116.0,1
1697,26.0,189.0,116.0,1
1698,34.0,189.0,116.0,4
