,Age,Height,Weight
57959,38.0,166.0,66.0
57960,25.0,152.0,48.0
57961,22.0,130.0,51.0
57962,22.0,159.0,49.0
57963,44.0,180.0,90.0
57964,28.0,176.0,83.0
57965,39.0,170.0,77.0
57966,20.0,187.0,99.0
57967,24.0,187.0,99.0
57968,27.0,171.0,74.0
57969,23.0,196.0,90.0
57970,27.0,196.0,90.0
57971,35.0,196.0,90.0
57972,39.0,196.0,90.0
57973,19.0,170.0,55.0
57974,32.0,183.0,96.0
57975,23.0,171.0,53.0
57976,23.0,192.0,105.0
57977,27.0,192.0,105.0
57978,27.0,192.0,105.0
57979,25.0,190.0,106.0
57980,32.0,188.0,87.0
57981,26.0,193.0,130.0
57982,30.0,185.0,70.0
57983,38.0,185.0,70.0
57984,42.0,185.0,70.0
57985,42.0,185.0,70.0
57986,14.0,142.0,32.0
57987,18.0,142.0,32.0
57988,25.0,208.0,100.0
57989,21.0,157.0,47.0
57990,22.0,171.0,71.0
57991,24.0,205.0,88.0
57992,22.0,170.0,85.0
57993,26.0,170.0,85.0
57994,28.0,165.0,69.0
57995,30.0,183.0,103.0
57996,34.0,183.0,103.0
57997,29.0,185.0,85.0
57998,27.0,159.0,61.0
57999,27.0,159.0,61.0
58000,22.0,177.0,83.0
58001,30.0,167.0,62.0
58002,18.0,161.0,45.0
58003,36.0,166.0,63.0
58004,22.0,176.0,90.0
58005,26.0,176.0,90.0
58006,30.0,176.0,90.0
58007,20.0,173.0,82.0
58008,28.0,173.0,82.0
58009,32.0,198.0,100.0
58010,18.0,165.0,51.0
58011,14.0,161.0,48.0
58012,14.0,161.0,48.0
58013,26.0,173.0,66.0
58014,35.0,169.0,60.0
58015,24.0,166.0,51.0
58016,28.0,166.0,51.0
58017,21.0,187.0,85.0
58018,25.0,175.0,84.0
58019,29.0,175.0,84.0
58020,26.0,168.0,73.0
58021,21.0,159.0,50.0
58022,29.0,198.0,109.0
58023,21.0,168.0,93.0
58024,25.0,168.0,93.0
58025,29.0,168.0,93.0
58026,28.0,158.0,60.0
58027,32.0,158.0,60.0
58028,27.0,180.0,74.0
58029,16.0,165.0,50.0
58030,16.0,165.0,49.0
58031,16.0,165.0,49.0
58032,32.0,156.0,48.0
58033,32.0,156.0,48.0
58034,27.0,185.0,88.0
58035,29.0,163.0,63.0
58036,24.0,181.0,65.0
58037,25.0,187.0,73.0
58038,30.0,162.0,48.0
58039,34.0,162.0,48.0
58040,40.0,178.0,67.0
58041,17.0,165.0,58.0
58042,27.0,190.0,105.0
58043,31.0,190.0,105.0
58044,40.0,187.0,100.0
58045,40.0,187.0,100.0
58046,27.0,188.0,107.0
58047,25.0,186.0,109.0
58048,17.0,174.0,56.0
58049,21.0,180.0,83.0
58050,48.0,168.0,65.0
58051,30.0,168.0,72.0
58052,34.0,168.0,72.0
58053,25.0,173.0,51.0
58054,17.0,152.0,42.0
58055,21.0,152.0,42.0
58056,21.0,152.0,42.0
58057,21.0,152.0,42.0
58058,25.0,185.0,79.0
58059,43.0,175.0,70.0
58060,51.0,175.0,70.0
58061,21.0,177.0,63.0
58062,35.0,188.0,118.0
58063,39.0,188.0,118.0
58064,29.0,183.0,71.0
58065,47.0,183.0,96.0
58066,17.0,165.0,59.0
58067,34.0,196.0,102.0
58068,26.0,164.0,47.0
58069,34.0,164.0,47.0
58070,30.0,164.0,56.0
58071,22.0,184.0,127.0
58072,18.0,167.0,55.0
58073,21.0,201.0,90.0
58074,20.0,197.0,96.0
58075,26.0,170.0,56.0
58076,46.0,174.0,80.0
58077,46.0,174.0,80.0
58078,20.0,170.0,75.0
58079,24.0,178.0,96.0
58080,24.0,178.0,96.0
58081,32.0,178.0,96.0
58082,22.0,191.0,89.0
58083,25.0,192.0,90.0
58084,22.0,186.0,63.0
58085,19.0,180.0,58.0
58086,23.0,180.0,58.0
58087,23.0,168.0,77.0
58088,31.0,168.0,77.0
58089,26.0,166.0,59.0
58090,28.0,186.0,74.0
58091,21.0,161.0,62.0
58092,21.0,161.0,62.0
58093,25.0,161.0,62.0
58094,25.0,161.0,62.0
58095,24.0,160.0,45.0
58096,31.0,168.0,58.0
58097,22.0,159.0,52.0
58098,22.0,159.0,52.0
58099,17.0,159.0,55.0
58100,17.0,159.0,55.0
58101,21.0,159.0,55.0
58102,29.0,158.0,51.0
58103,33.0,158.0,51.0
58104,30.0,165.0,55.0
58105,34.0,165.0,55.0
58106,17.0,172.0,70.0
58107,30.0,183.0,88.0
58108,24.0,166.0,71.0
58109,17.0,150.0,40.0
58110,21.0,150.0,40.0
58111,21.0,150.0,40.0
58112,21.0,150.0,40.0
58113,26.0,179.0,63.0
58114,35.0,167.0,67.0
58115,16.0,169.0,59.0
58116,16.0,169.0,59.0
58117,26.0,181.0,97.0
58118,26.0,181.0,97.0
58119,19.0,179.0,75.0
58120,23.0,166.0,78.0
58121,27.0,166.0,78.0
58122,13.0,159.0,60.0
58123,22.0,159.0,60.0
58124,27.0,174.0,75.0
58125,30.0,152.0,53.0
58126,20.0,183.0,87.0
58127,29.0,164.0,52.0
58128,25.0,155.0,57.0
58129,29.0,155.0,57.0
58130,26.0,155.0,41.0
58131,28.0,173.0,55.0
58132,23.0,167.0,66.5
58133,27.0,167.0,66.5
58134,16.0,148.0,41.0
58135,16.0,148.0,41.0
58136,16.0,148.0,41.0
58137,18.0,145.0,48.0
58138,22.0,145.0,48.0
58139,26.0,145.0,48.0
58140,30.0,145.0,48.0
58141,28.0,163.0,52.0
58142,20.0,154.0,58.0
58143,24.0,154.0,58.0
58144,28.0,154.0,58.0
58145,32.0,154.0,58.0
58146,33.0,176.0,80.0
58147,18.0,151.0,48.0
58148,18.0,151.0,48.0
58149,18.0,151.0,48.0
58150,27.0,164.0,62.0
58151,27.0,164.0,62.0
58152,21.0,177.0,61.0
58153,33.0,170.0,62.0
58154,37.0,170.0,62.0
58155,25.0,182.0,67.0
58156,32.0,183.0,81.0
58157,28.0,163.0,58.0
58158,25.0,153.0,50.0
58159,15.0,179.0,66.0
58160,15.0,179.0,66.0
58161,22.0,172.0,74.0
58162,24.0,188.0,87.0
58163,25.0,160.0,69.0
58164,28.0,190.0,120.0
58165,20.0,164.0,48.0
58166,24.0,160.0,56.0
58167,31.0,182.0,70.0
58168,19.0,148.0,48.0
58169,35.0,171.0,68.0
58170,35.0,171.0,68.0
58171,19.0,180.0,65.0
58172,19.0,186.0,92.0
58173,22.0,153.0,52.0
58174,19.0,184.0,60.0
58175,23.0,184.0,60.0
58176,23.0,184.0,60.0
58177,23.0,184.0,60.0
58178,24.0,188.0,91.0
58179,21.0,174.0,57.0
58180,26.0,170.0,71.0
58181,20.0,158.0,73.0
58182,29.0,189.0,90.0
58183,24.0,199.0,91.0
58184,25.0,162.0,62.0
58185,25.0,178.0,58.0
58186,30.0,177.0,81.0
58187,30.0,177.0,81.0
58188,20.0,169.0,54.0
58189,19.0,196.0,91.0
58190,23.0,196.0,91.0
58191,21.0,181.0,125.0
58192,30.0,172.0,76.0
58193,17.0,140.0,38.0
58194,17.0,140.0,38.0
58195,17.0,140.0,38.0
58196,24.0,176.0,71.0
58197,21.0,208.0,108.0
58198,14.0,172.0,60.0
58199,22.0,195.0,67.0
58200,26.0,189.0,74.0
58201,26.0,189.0,74.0
58202,30.0,189.0,74.0
58203,30.0,189.0,74.0
58204,19.0,188.0,78.0
58205,35.0,175.0,66.0
58206,31.0,185.0,88.0
58207,25.0,180.0,94.0
58208,29.0,180.0,94.0
58209,33.0,180.0,94.0
58210,37.0,180.0,94.0
58211,15.0,153.0,42.0
58212,15.0,153.0,42.0
58213,15.0,153.0,42.0
58214,15.0,153.0,42.0
58215,28.0,155.0,48.0
58216,32.0,155.0,48.0
58217,16.0,170.0,68.0
58218,16.0,170.0,68.0
58219,26.0,160.0,70.0
58220,26.0,160.0,70.0
58221,14.0,139.0,34.0
58222,14.0,139.0,34.0
58223,14.0,139.0,34.0
58224,14.0,139.0,34.0
58225,23.0,181.0,82.0
58226,31.0,181.0,82.0
58227,31.0,184.0,84.0
58228,20.0,150.0,49.0
58229,22.0,166.0,66.0
58230,17.0,158.0,45.0
58231,27.0,171.0,75.0
58232,23.0,155.0,45.0
58233,27.0,155.0,45.0
58234,31.0,155.0,45.0
58235,33.0,196.0,93.0
58236,31.0,170.0,59.0
58237,27.0,190.0,93.0
58238,31.0,190.0,93.0
58239,35.0,190.0,93.0
58240,22.0,191.0,115.0
58241,26.0,191.0,115.0
58242,52.0,172.0,83.0
58243,52.0,172.0,83.0
58244,26.0,174.0,74.0
58245,31.0,193.0,99.0
58246,35.0,193.0,99.0
58247,21.0,200.0,91.0
58248,28.0,188.0,67.0
58249,29.0,175.0,78.0
58250,33.0,175.0,78.0
58251,25.0,185.0,110.0
58252,19.0,171.0,53.0
58253,21.0,178.0,89.0
58254,23.0,178.0,89.0
58255,23.0,178.0,89.0
58256,16.0,156.0,55.0
58257,30.0,177.0,63.0
58258,34.0,167.0,58.0
58259,26.0,184.0,73.0
58260,22.0,186.0,95.0
58261,30.0,186.0,95.0
58262,19.0,182.0,80.0
58263,23.0,171.0,57.0
58264,27.0,171.0,57.0
58265,26.0,188.0,69.0
58266,30.0,188.0,69.0
58267,22.0,201.0,78.0
58268,27.0,201.0,78.0
58269,30.0,201.0,78.0
58270,29.0,188.0,75.0
58271,29.0,187.0,98.0
58272,18.0,178.0,66.0
58273,18.0,180.0,86.0
58274,33.0,179.0,62.0
58275,30.0,174.0,69.0
58276,34.0,174.0,69.0
58277,34.0,173.0,64.0
58278,23.0,181.0,78.0
58279,20.0,176.0,120.0
58280,21.0,178.0,120.0
58281,23.0,189.0,87.0
58282,28.0,185.0,125.0
58283,36.0,162.0,57.0
58284,15.0,184.0,55.0
58285,21.0,174.0,100.0
58286,15.0,168.0,64.0
58287,22.0,173.0,54.0
58288,30.0,173.0,54.0
58289,19.0,147.0,48.0
58290,20.0,166.0,75.0
58291,30.0,180.0,105.0
58292,19.0,155.0,55.0
58293,18.0,166.0,53.0
58294,27.0,193.0,84.0
58295,25.0,171.0,54.0
58296,29.0,171.0,54.0
58297,18.0,160.0,62.0
58298,24.0,177.0,55.0
58299,32.0,177.0,55.0
58300,21.0,165.0,66.0
58301,16.0,170.0,54.0
58302,17.0,160.0,75.0
58303,19.0,180.0,94.0
58304,19.0,172.0,73.0
58305,29.0,177.0,78.0
58306,22.0,165.0,67.0
58307,18.0,184.0,76.0
58308,18.0,184.0,76.0
58309,17.0,173.0,53.0
58310,30.0,182.0,85.0
58311,28.0,176.0,77.0
58312,25.0,191.0,78.0
58313,26.0,180.0,54.0
58314,36.0,180.0,75.0
58315,22.0,187.0,83.0
58316,44.0,174.0,73.0
58317,48.0,174.0,73.0
58318,48.0,174.0,73.0
58319,19.0,181.0,69.0
58320,17.0,178.0,76.0
58321,18.0,173.0,65.0
58322,17.0,170.0,59.0
58323,22.0,168.0,75.0
58324,23.0,153.0,48.0
58325,25.0,195.0,83.0
58326,29.0,195.0,83.0
58327,33.0,195.0,83.0
58328,20.0,185.0,95.0
58329,23.0,156.0,75.0
58330,19.0,160.0,47.0
58331,31.0,190.0,76.0
58332,27.0,159.0,49.0
58333,19.0,168.0,62.0
58334,23.0,189.0,87.0
58335,30.0,184.0,94.0
58336,29.0,190.0,82.0
58337,28.0,174.0,57.0
58338,28.0,172.0,85.0
58339,32.0,172.0,85.0
58340,22.0,167.0,67.0
58341,26.0,167.0,67.0
58342,27.0,158.0,62.0
58343,27.0,158.0,62.0
58344,28.0,169.0,58.0
58345,25.0,173.0,73.0
58346,29.0,173.0,73.0
58347,22.0,194.0,87.0
58348,30.0,192.0,90.0
58349,34.0,192.0,90.0
58350,25.0,159.0,65.0
58351,26.0,192.0,91.0
58352,32.0,175.0,62.0
58353,25.0,178.0,62.0
58354,33.0,178.0,62.0
58355,37.0,178.0,62.0
58356,34.0,167.0,57.0
58357,20.0,195.0,105.0
58358,24.0,195.0,105.0
58359,28.0,195.0,105.0
58360,32.0,195.0,105.0
58361,35.0,172.0,62.0
58362,20.0,169.0,57.0
58363,28.0,172.0,57.0
58364,38.0,157.0,54.0
58365,22.0,165.0,82.0
58366,17.0,159.0,47.0
58367,27.0,184.0,72.0
58368,27.0,163.0,70.0
58369,22.0,178.0,59.0
58370,23.0,159.0,49.0
58371,23.0,172.0,73.0
58372,31.0,172.0,73.0
58373,18.0,180.0,65.0
58374,21.0,198.0,107.0
58375,26.0,200.0,120.0
58376,30.0,200.0,120.0
58377,34.0,200.0,120.0
58378,32.0,188.0,90.0
58379,25.0,189.0,125.0
58380,30.0,189.0,125.0
58381,31.0,162.0,63.0
58382,42.0,180.0,123.0
58383,29.0,175.0,55.0
58384,37.0,175.0,55.0
58385,41.0,175.0,55.0
58386,34.0,191.0,110.0
58387,25.0,181.0,75.0
58388,24.0,186.0,96.0
58389,29.0,176.0,97.0
58390,21.0,162.0,49.0
58391,26.0,173.0,52.0
58392,30.0,185.0,92.0
58393,34.0,185.0,92.0
58394,24.0,157.0,47.0
58395,28.0,157.0,47.0
58396,32.0,172.0,57.0
58397,23.0,163.0,56.0
58398,23.0,163.0,56.0
58399,23.0,163.0,56.0
58400,27.0,163.0,56.0
58401,27.0,163.0,56.0
58402,27.0,192.0,90.0
58403,16.0,164.0,52.0
58404,16.0,164.0,52.0
58405,16.0,164.0,52.0
58406,28.0,164.0,52.0
58407,30.0,188.0,88.0
58408,25.0,193.0,104.0
58409,33.0,193.0,104.0
58410,25.0,205.0,85.0
58411,24.0,165.0,68.0
58412,26.0,181.0,65.0
58413,26.0,181.0,65.0
58414,20.0,163.0,61.0
58415,40.0,175.0,60.0
58416,27.0,186.0,81.0
58417,33.0,182.0,87.0
58418,38.0,155.0,63.0
58419,17.0,186.0,69.0
58420,21.0,186.0,69.0
58421,25.0,186.0,69.0
58422,29.0,186.0,69.0
58423,23.0,164.0,65.0
58424,27.0,182.0,68.0
58425,27.0,180.0,105.0
58426,18.0,192.0,83.0
58427,21.0,192.0,83.0
58428,32.0,196.0,100.0
58429,26.0,196.0,95.0
58430,30.0,196.0,95.0
58431,21.0,193.0,87.0
58432,29.0,193.0,87.0
58433,30.0,178.0,74.0
58434,29.0,174.0,86.0
58435,33.0,174.0,86.0
58436,39.0,167.0,54.0
58437,17.0,167.0,64.0
58438,25.0,167.0,64.0
58439,34.0,166.0,56.0
58440,20.0,166.0,57.0
58441,37.0,176.0,60.0
58442,16.0,163.0,59.0
58443,33.0,183.0,98.0
58444,33.0,183.0,98.0
58445,21.0,193.0,80.0
58446,21.0,193.0,80.0
58447,29.0,193.0,80.0
58448,22.0,177.0,68.0
58449,50.0,177.0,67.0
58450,26.0,159.0,48.0
58451,30.0,159.0,48.0
58452,28.0,189.0,77.0
58453,25.0,166.0,105.0
58454,18.0,143.0,37.0
58455,18.0,143.0,37.0
58456,18.0,143.0,37.0
58457,35.0,178.0,83.0
58458,25.0,180.0,92.0
58459,20.0,194.0,95.0
58460,24.0,194.0,95.0
58461,28.0,163.0,67.0
58462,32.0,163.0,67.0
58463,18.0,163.0,70.0
58464,21.0,164.0,75.0
58465,13.0,160.0,47.0
58466,13.0,160.0,47.0
58467,13.0,160.0,47.0
58468,21.0,183.0,82.5
58469,25.0,188.0,105.0
58470,23.0,175.0,59.0
58471,31.0,175.0,59.0
58472,38.0,175.0,73.0
58473,42.0,175.0,73.0
58474,20.0,177.0,65.0
58475,23.0,155.0,77.0
58476,25.0,198.0,84.0
58477,36.0,172.0,57.0
58478,25.0,159.0,58.0
58479,33.0,184.0,82.0
58480,37.0,184.0,82.0
58481,28.0,181.0,93.0
58482,32.0,181.0,93.0
58483,22.0,180.0,90.0
58484,20.0,175.0,90.0
58485,24.0,175.0,90.0
58486,28.0,175.0,90.0
58487,33.0,180.0,68.0
58488,19.0,150.0,45.0
58489,19.0,150.0,45.0
58490,28.0,158.0,50.0
58491,32.0,180.0,71.0
58492,25.0,188.0,68.0
58493,28.0,170.0,55.0
58494,23.0,167.0,49.0
58495,30.0,186.0,108.0
58496,24.0,165.0,71.0
58497,32.0,165.0,70.0
58498,44.0,165.0,70.0
58499,33.0,168.0,48.0
58500,19.0,191.0,70.0
58501,23.0,153.0,56.0
58502,27.0,205.0,100.0
58503,20.0,184.0,83.0
58504,20.0,184.0,83.0
58505,24.0,184.0,83.0
58506,21.0,185.0,120.0
58507,23.0,168.0,85.0
58508,23.0,168.0,85.0
58509,24.0,164.0,63.0
58510,24.0,164.0,63.0
58511,32.0,169.0,71.0
58512,37.0,169.0,71.0
58513,40.0,169.0,71.0
58514,22.0,188.0,66.0
58515,34.0,160.0,56.0
58516,21.0,174.0,61.0
58517,21.0,191.0,88.0
58518,26.0,183.0,100.0
58519,30.0,183.0,100.0
58520,40.0,172.0,73.0
58521,40.0,172.0,73.0
58522,34.0,180.0,100.0
58523,29.0,172.0,56.0
58524,28.0,164.0,73.0
58525,28.0,164.0,73.0
58526,32.0,164.0,73.0
58527,32.0,164.0,73.0
58528,26.0,167.0,68.0
58529,26.0,196.0,88.0
58530,17.0,165.0,49.0
58531,25.0,165.0,49.0
58532,20.0,169.0,74.0
58533,21.0,158.0,55.0
58534,34.0,164.0,59.0
58535,18.0,195.0,96.0
58536,27.0,186.0,71.0
58537,30.0,189.0,97.0
58538,20.0,177.0,77.0
58539,25.0,202.0,99.0
58540,29.0,202.0,99.0
58541,22.0,188.0,79.0
58542,26.0,166.0,60.0
58543,30.0,166.0,60.0
58544,30.0,181.0,72.0
58545,17.0,183.0,68.0
58546,28.0,175.0,77.0
58547,22.0,165.0,67.0
58548,27.0,175.0,77.0
58549,26.0,163.0,52.0
58550,18.0,181.0,72.0
58551,25.0,165.0,54.0
58552,28.0,182.0,71.0
58553,40.0,182.0,71.0
58554,31.0,180.0,66.0
58555,22.0,157.0,53.0
58556,22.0,157.0,53.0
58557,19.0,174.0,59.0
58558,46.0,183.0,125.0
58559,46.0,183.0,125.0
58560,50.0,183.0,125.0
58561,50.0,183.0,125.0
58562,54.0,183.0,125.0
58563,54.0,183.0,125.0
58564,23.0,198.0,98.0
58565,33.0,175.0,67.0
58566,27.0,182.0,90.0
58567,19.0,168.0,59.0
58568,28.0,183.0,64.0
58569,30.0,173.0,77.0
58570,30.0,169.0,56.0
58571,17.0,178.0,79.0
58572,17.0,178.0,79.0
58573,22.0,181.0,71.0
58574,22.0,181.0,71.0
58575,21.0,157.0,54.0
58576,27.0,184.0,84.0
58577,31.0,184.0,84.0
58578,25.0,182.0,67.0
58579,21.0,149.0,45.0
58580,21.0,149.0,45.0
58581,25.0,175.0,52.0
58582,17.0,150.0,47.0
58583,15.0,153.0,47.0
58584,15.0,153.0,47.0
58585,15.0,153.0,47.0
58586,24.0,168.0,49.0
58587,32.0,168.0,49.0
58588,31.0,167.0,75.0
58589,49.0,175.0,61.0
58590,19.0,186.0,92.0
58591,24.0,170.0,49.0
58592,28.0,170.0,49.0
58593,37.0,175.0,64.0
58594,34.0,169.0,55.0
58595,20.0,170.0,77.0
58596,27.0,183.0,78.0
58597,33.0,187.0,73.0
58598,23.0,170.0,97.0
58599,27.0,170.0,97.0
58600,24.0,175.0,82.0
58601,20.0,180.0,62.0
58602,33.0,184.0,74.0
58603,20.0,159.0,48.0
58604,35.0,188.0,86.0
58605,37.0,168.0,80.0
58606,28.0,174.0,85.0
58607,33.0,180.0,75.0
58608,14.0,173.0,57.0
58609,14.0,173.0,57.0
58610,14.0,173.0,57.0
58611,18.0,173.0,57.0
58612,22.0,173.0,57.0
58613,19.0,174.0,85.0
58614,27.0,209.0,102.0
58615,16.0,182.0,66.0
58616,16.0,182.0,66.0
58617,20.0,182.0,66.0
58618,22.0,176.0,89.0
58619,20.0,179.0,62.0
58620,15.0,166.0,60.0
58621,15.0,166.0,60.0
58622,21.0,196.0,83.0
58623,23.0,150.0,63.0
58624,20.0,180.0,127.0
58625,28.0,188.0,74.0
58626,34.0,155.0,46.0
58627,14.0,146.0,45.0
58628,14.0,146.0,45.0
58629,14.0,146.0,45.0
58630,34.0,195.0,91.0
58631,19.0,188.0,84.0
58632,28.0,183.0,92.0
58633,33.0,167.0,54.0
58634,25.0,190.0,97.0
58635,29.0,190.0,97.0
58636,16.0,166.0,62.0
58637,16.0,166.0,62.0
58638,27.0,167.0,70.0
58639,25.0,188.0,89.0
58640,33.0,185.0,100.0
58641,18.0,191.0,92.0
58642,16.0,153.0,47.0
58643,22.0,165.0,71.0
58644,22.0,165.0,71.0
58645,22.0,165.0,71.0
58646,26.0,165.0,71.0
58647,30.0,165.0,71.0
58648,30.0,165.0,71.0
58649,30.0,165.0,71.0
58650,30.0,165.0,71.0
58651,26.0,169.0,62.0
58652,28.0,179.0,89.0
58653,17.0,179.0,63.0
58654,14.0,168.0,53.0
58655,18.0,168.0,53.0
58656,16.0,170.0,54.0
58657,17.0,179.0,61.0
58658,17.0,179.0,61.0
58659,21.0,179.0,61.0
58660,27.0,164.0,52.0
58661,29.0,170.0,56.0
58662,28.0,191.0,96.0
58663,38.0,170.0,65.0
58664,30.0,169.0,57.0
58665,30.0,169.0,57.0
58666,16.0,172.0,60.0
58667,16.0,172.0,60.0
58668,21.0,194.0,79.0
58669,40.0,174.0,76.0
58670,40.0,174.0,76.0
58671,36.0,168.0,59.0
58672,25.0,187.0,82.0
58673,22.0,196.0,79.0
58674,29.0,186.0,71.0
58675,29.0,186.0,71.0
58676,33.0,186.0,71.0
58677,33.0,186.0,71.0
58678,34.0,179.0,69.0
58679,30.0,187.0,77.0
58680,35.0,187.0,77.0
58681,20.0,167.0,75.0
58682,30.0,188.0,91.0
58683,33.0,188.0,91.0
58684,33.0,188.0,91.0
58685,25.0,193.0,95.0
58686,33.0,193.0,95.0
58687,17.0,168.0,63.0
58688,31.0,187.0,80.0
58689,42.0,185.0,77.0
58690,42.0,185.0,77.0
58691,29.0,172.0,78.0
58692,26.0,166.0,50.0
58693,30.0,166.0,50.0
58694,29.0,193.0,81.0
58695,16.0,157.0,43.0
58696,16.0,157.0,43.0
58697,30.0,164.0,58.0
58698,31.0,163.0,65.0
58699,28.0,177.0,81.0
58700,31.0,181.0,79.0
58701,18.0,171.0,75.0
58702,18.0,171.0,75.0
58703,21.0,147.0,45.0
58704,21.0,147.0,45.0
58705,21.0,147.0,45.0
58706,32.0,192.0,95.0
58707,23.0,175.0,93.0
58708,26.0,185.0,134.0
58709,30.0,185.0,134.0
58710,25.0,157.0,54.0
58711,25.0,157.0,54.0
58712,29.0,157.0,54.0
58713,33.0,157.0,54.0
58714,33.0,157.0,54.0
58715,23.0,147.0,41.0
58716,28.0,162.0,54.0
58717,29.0,178.0,57.0
58718,31.0,170.0,76.0
58719,31.0,170.0,76.0
58720,20.0,142.0,47.0
58721,14.0,182.0,71.0
58722,14.0,182.0,71.0
58723,14.0,182.0,71.0
58724,26.0,182.0,71.0
58725,34.0,182.0,71.0
58726,25.0,164.0,58.0
58727,15.0,164.0,52.0
58728,15.0,164.0,52.0
58729,15.0,164.0,52.0
58730,16.0,143.0,31.0
58731,16.0,143.0,31.0
58732,16.0,143.0,31.0
58733,16.0,143.0,31.0
58734,42.0,162.0,56.0
58735,24.0,166.0,54.0
58736,19.0,175.0,78.0
58737,31.0,175.0,78.0
58738,20.0,181.0,78.0
58739,34.0,174.0,63.0
58740,38.0,174.0,63.0
58741,21.0,166.0,60.0
58742,18.0,173.0,76.0
58743,36.0,148.0,56.0
58744,36.0,148.0,56.0
58745,24.0,194.0,90.0
58746,19.0,180.0,67.0
58747,27.0,196.0,98.0
58748,31.0,196.0,98.0
58749,35.0,196.0,98.0
58750,29.0,185.0,76.0
58751,33.0,185.0,76.0
58752,20.0,184.0,90.0
58753,24.0,184.0,90.0
58754,17.0,174.0,72.0
58755,29.0,174.0,72.0
58756,25.0,191.0,90.0
58757,33.0,191.0,90.0
58758,19.0,172.0,82.0
58759,23.0,172.0,82.0
58760,27.0,175.0,67.0
58761,26.0,178.0,98.0
58762,34.0,178.0,98.0
58763,45.0,180.0,73.0
58764,21.0,188.0,90.0
58765,36.0,180.0,99.0
58766,37.0,173.0,67.0
58767,14.0,167.0,67.0
58768,14.0,167.0,67.0
58769,18.0,167.0,67.0
58770,17.0,158.0,49.0
58771,22.0,173.0,67.0
58772,23.0,172.0,79.0
58773,33.0,176.0,73.0
58774,16.0,179.0,68.0
58775,16.0,179.0,68.0
58776,20.0,161.0,55.0
58777,19.0,185.0,71.0
58778,13.0,155.0,47.0
58779,17.0,155.0,47.0
58780,19.0,184.0,67.0
58781,23.0,184.0,67.0
58782,23.0,184.0,67.0
58783,23.0,184.0,67.0
58784,27.0,184.0,67.0
58785,27.0,184.0,67.0
58786,27.0,184.0,67.0
58787,25.0,210.0,125.0
58788,33.0,210.0,125.0
58789,29.0,170.0,46.0
58790,14.0,153.0,45.0
58791,24.0,169.0,92.0
58792,33.0,173.0,76.0
58793,22.0,151.0,43.0
58794,22.0,151.0,43.0
58795,22.0,151.0,43.0
58796,22.0,151.0,43.0
58797,26.0,160.0,67.0
58798,26.0,160.0,58.0
58799,27.0,191.0,85.0
58800,30.0,169.0,59.0
58801,30.0,169.0,59.0
58802,28.0,188.0,102.0
58803,34.0,186.0,73.0
58804,28.0,179.0,78.0
58805,20.0,161.0,60.0
58806,16.0,155.0,41.0
58807,16.0,155.0,41.0
58808,16.0,155.0,41.0
58809,16.0,160.0,54.0
58810,24.0,177.0,55.0
58811,17.0,140.0,34.0
58812,17.0,140.0,34.0
58813,17.0,140.0,34.0
58814,21.0,140.0,34.0
58815,21.0,140.0,34.0
58816,21.0,140.0,34.0
58817,21.0,140.0,34.0
58818,23.0,185.0,69.0
58819,31.0,185.0,69.0
58820,21.0,181.0,74.0
58821,25.0,176.0,66.0
58822,14.0,159.0,49.0
58823,14.0,159.0,49.0
58824,19.0,169.0,68.0
58825,21.0,157.0,53.0
58826,26.0,173.0,93.0
58827,31.0,173.0,93.0
58828,34.0,173.0,93.0
58829,16.0,150.0,48.0
58830,24.0,177.0,69.0
58831,33.0,172.0,59.0
58832,19.0,192.0,84.0
58833,18.0,183.0,75.0
58834,33.0,188.0,82.0
58835,36.0,188.0,82.0
58836,36.0,186.0,88.0
58837,23.0,197.0,97.0
58838,27.0,197.0,97.0
58839,31.0,197.0,97.0
58840,19.0,178.0,64.0
58841,29.0,186.0,84.0
58842,15.0,138.0,33.0
58843,15.0,138.0,33.0
58844,15.0,138.0,33.0
58845,15.0,138.0,33.0
58846,18.0,143.0,44.0
58847,18.0,143.0,44.0
58848,18.0,143.0,44.0
58849,16.0,139.0,30.0
58850,16.0,139.0,30.0
58851,16.0,139.0,30.0
58852,20.0,139.0,30.0
58853,20.0,139.0,30.0
58854,20.0,139.0,30.0
58855,23.0,160.0,44.0
58856,25.0,160.0,44.0
58857,29.0,160.0,44.0
58858,18.0,181.0,60.0
58859,22.0,181.0,60.0
58860,25.0,181.0,60.0
58861,16.0,155.0,46.0
58862,28.0,193.0,94.0
58863,26.0,199.0,78.0
58864,32.0,195.0,100.0
58865,36.0,195.0,100.0
58866,31.0,187.0,85.0
58867,23.0,184.0,94.0
58868,24.0,182.0,88.0
58869,28.0,182.0,88.0
58870,32.0,182.0,88.0
58871,19.0,188.0,74.0
58872,23.0,186.0,97.0
58873,18.0,186.0,70.0
58874,24.0,190.0,105.0
58875,40.0,166.0,84.0
58876,23.0,190.0,73.0
58877,40.0,185.0,102.0
58878,30.0,173.0,110.0
58879,36.0,170.0,53.0
58880,17.0,180.0,58.0
58881,17.0,180.0,58.0
58882,25.0,180.0,58.0
58883,38.0,175.0,68.0
58884,20.0,189.0,91.0
58885,28.0,183.0,81.0
58886,33.0,178.0,77.0
58887,31.0,172.0,59.0
58888,34.0,169.0,53.0
58889,27.0,185.0,64.0
58890,28.0,199.0,98.0
