,Age,Height,Weight,Anomalies
862,20.0,180.0,73.0,1
863,20.0,180.0,73.0,1
864,27.0,164.0,63.0,1
865,31.0,164.0,63.0,1
866,24.0,172.0,69.0,1
867,23.0,188.0,91.0,1
868,20.0,188.0,78.0,1
869,16.0,190.0,62.0,-1
870,25.0,182.0,70.0,1
871,20.0,184.0,70.0,1
872,29.0,188.0,82.0,1
873,22.0,177.0,82.0,1
874,26.0,177.0,82.0,1
875,21.0,178.0,72.0,1
876,20.0,168.0,63.0,1
877,20.0,168.0,63.0,1
878,20.0,168.0,63.0,1
879,24.0,168.0,63.0,1
880,21.0,188.0,66.0,1
881,25.0,188.0,66.0,1
882,29.0,188.0,66.0,1
883,33.0,188.0,66.0,1
884,37.0,188.0,66.0,-1
885,18.0,192.0,89.0,1
886,22.0,192.0,89.0,1
887,24.0,173.0,50.0,1
888,25.0,208.0,109.0,-1
889,23.0,177.0,75.0,1
890,23.0,162.0,60.0,1
891,19.0,156.0,56.0,1
892,23.0,156.0,56.0,1
893,22.0,179.0,60.0,1
894,29.0,162.0,51.0,1
895,25.0,165.0,58.0,1
896,21.0,172.0,67.0,1
897,26.0,168.0,67.0,1
898,28.0,156.0,51.0,1
899,21.0,187.0,81.0,1
900,21.0,187.0,81.0,1
901,23.0,186.0,100.0,1
902,27.0,186.0,100.0,1
903,25.0,189.0,105.0,1
904,20.0,162.0,60.0,1
905,20.0,202.0,105.0,-1
906,22.0,190.0,80.0,1
907,23.0,180.0,71.0,1
908,27.0,178.0,79.0,1
909,25.0,187.0,83.0,1
910,29.0,187.0,83.0,1
911,27.0,172.0,70.0,1
912,23.0,162.0,54.0,1
913,24.0,182.0,82.0,1
914,24.0,182.0,82.0,1
915,33.0,182.0,82.0,1
916,20.0,183.0,85.0,1
917,24.0,183.0,85.0,1
918,24.0,175.0,95.0,1
919,19.0,173.0,71.0,1
920,19.0,173.0,71.0,1
921,23.0,173.0,71.0,1
922,23.0,173.0,71.0,1
923,35.0,175.0,80.0,1
924,38.0,175.0,80.0,1
925,18.0,169.0,61.0,1
926,30.0,154.0,64.0,1
927,32.0,175.0,82.0,1
928,32.0,175.0,82.0,1
929,31.0,175.0,73.0,1
930,30.0,187.0,77.0,1
931,22.0,179.0,78.0,1
932,21.0,173.0,80.0,1
933,25.0,173.0,80.0,1
934,26.0,190.0,83.0,1
935,26.0,190.0,83.0,1
936,29.0,184.0,77.0,1
937,33.0,184.0,77.0,1
938,20.0,187.0,87.0,1
939,20.0,187.0,87.0,1
940,18.0,160.0,52.0,1
941,24.0,173.0,62.0,1
942,24.0,173.0,62.0,1
943,28.0,173.0,62.0,1
944,28.0,173.0,62.0,1
945,28.0,173.0,62.0,1
946,21.0,176.0,74.0,1
947,25.0,176.0,74.0,1
948,29.0,176.0,74.0,1
949,26.0,171.0,69.5,1
950,30.0,171.0,69.5,1
951,32.0,172.0,68.0,1
952,23.0,175.0,71.0,1
953,23.0,190.0,80.0,1
954,14.0,172.0,72.0,-1
955,25.0,173.0,64.0,1
956,25.0,173.0,64.0,1
957,25.0,173.0,64.0,1
958,25.0,173.0,64.0,1
959,29.0,173.0,64.0,1
960,29.0,173.0,64.0,1
961,29.0,173.0,64.0,1
962,29.0,173.0,64.0,1
963,29.0,163.0,54.0,1
964,26.0,177.0,70.0,1
965,16.0,165.0,54.0,1
966,16.0,165.0,54.0,1
967,23.0,180.0,79.0,1
968,23.0,180.0,79.0,1
969,23.0,180.0,79.0,1
970,27.0,180.0,79.0,1
971,22.0,188.0,78.0,1
972,22.0,188.0,78.0,1
973,27.0,183.0,67.0,1
974,20.0,173.0,65.0,1
975,24.0,173.0,65.0,1
976,30.0,188.0,79.0,1
977,26.0,169.0,68.0,1
978,38.0,177.0,70.0,1
979,38.0,177.0,70.0,1
980,24.0,178.0,95.0,1
981,22.0,167.0,75.0,1
982,29.0,178.0,64.0,1
983,27.0,189.0,70.0,1
984,31.0,189.0,70.0,1
985,35.0,189.0,70.0,1
986,23.0,194.0,87.0,1
987,26.0,174.0,73.0,1
988,38.0,169.0,68.0,1
989,21.0,178.0,78.0,1
990,25.0,178.0,78.0,1
991,29.0,178.0,78.0,1
992,29.0,164.0,51.0,1
993,33.0,164.0,51.0,1
994,25.0,171.0,59.0,1
995,24.0,185.0,98.0,1
996,39.0,163.0,93.0,-1
997,43.0,163.0,93.0,-1
998,43.0,163.0,93.0,-1
999,46.0,163.0,93.0,-1
1000,46.0,163.0,93.0,-1
1001,50.0,163.0,93.0,-1
1002,50.0,163.0,93.0,-1
1003,23.0,188.0,78.0,1
1004,23.0,188.0,78.0,1
1005,27.0,188.0,78.0,1
1006,27.0,188.0,78.0,1
1007,27.0,188.0,78.0,1
1008,26.0,188.0,81.0,1
1009,20.0,170.0,56.0,1
1010,20.0,170.0,56.0,1
1011,20.0,170.0,56.0,1
1012,17.0,188.0,85.0,-1
1013,24.0,164.0,69.0,1
1014,23.0,172.0,67.0,1
1015,27.0,172.0,67.0,1
1016,19.0,198.0,93.0,-1
1017,19.0,193.0,120.0,-1
1018,23.0,193.0,120.0,-1
1019,27.0,193.0,120.0,-1
1020,31.0,193.0,120.0,-1
1021,22.0,181.0,84.0,1
1022,20.0,179.0,74.0,1
1023,25.0,189.0,87.0,1
1024,29.0,189.0,87.0,1
1025,23.0,171.0,58.0,1
1026,22.0,177.0,68.0,1
1027,22.0,177.0,68.0,1
1028,26.0,177.0,72.0,1
1029,30.0,177.0,72.0,1
1030,27.0,183.0,74.0,1
1031,25.0,171.0,65.0,1
1032,25.0,171.0,65.0,1
1033,23.0,170.0,81.0,1
1034,23.0,185.0,94.0,1
1035,25.0,166.0,57.0,1
1036,23.0,160.0,49.0,1
1037,20.0,165.0,59.0,1
1038,28.0,165.0,59.0,1
1039,24.0,180.0,75.0,1
1040,23.0,183.0,80.0,1
1041,27.0,183.0,80.0,1
1042,20.0,178.0,72.0,1
1043,26.0,168.0,55.0,1
1044,28.0,179.0,70.0,1
1045,28.0,179.0,70.0,1
1046,37.0,181.0,70.0,1
1047,22.0,195.0,115.0,-1
1048,28.0,164.0,56.0,1
1049,23.0,170.0,65.0,1
1050,21.0,177.0,75.0,1
1051,24.0,182.0,81.0,1
1052,17.0,180.0,79.0,1
1053,21.0,180.0,79.0,1
1054,27.0,170.0,67.0,1
1055,31.0,170.0,67.0,1
1056,23.0,191.0,76.0,1
1057,23.0,178.0,70.0,1
1058,24.0,183.0,75.0,1
1059,28.0,183.0,75.0,1
1060,32.0,183.0,75.0,1
1061,32.0,183.0,75.0,1
1062,23.0,188.0,88.0,1
1063,27.0,188.0,88.0,1
1064,20.0,161.0,58.0,1
1065,24.0,161.0,58.0,1
1066,32.0,161.0,58.0,1
1067,19.0,185.0,75.0,1
1068,19.0,185.0,75.0,1
1069,23.0,185.0,75.0,1
1070,23.0,185.0,75.0,1
1071,23.0,185.0,75.0,1
1072,25.0,185.0,75.0,1
1073,25.0,185.0,75.0,1
1074,29.0,185.0,75.0,1
1075,29.0,185.0,75.0,1
1076,23.0,170.0,60.0,1
1077,29.0,162.0,92.0,1
1078,22.0,181.0,82.0,1
1079,27.0,181.0,66.0,1
1080,24.0,186.0,77.0,1
1081,23.0,166.0,63.0,1
1082,26.0,140.0,48.0,-1
1083,30.0,140.0,48.0,-1
1084,22.0,169.0,53.0,1
1085,17.0,163.0,52.0,1
1086,17.0,163.0,52.0,1
1087,17.0,163.0,52.0,1
1088,22.0,163.0,52.0,1
1089,22.0,163.0,52.0,1
1090,25.0,163.0,52.0,1
1091,33.0,213.0,135.0,-1
1092,33.0,213.0,135.0,-1
1093,38.0,185.0,90.0,-1
1094,19.0,190.0,80.0,1
1095,22.0,177.0,70.0,1
1096,17.0,178.0,65.0,1
1097,19.0,175.0,67.0,1
1098,18.0,168.0,58.0,1
1099,22.0,168.0,58.0,1
1100,28.0,177.0,85.0,1
1101,24.0,202.0,91.0,1
1102,24.0,179.0,74.0,1
1103,28.0,179.0,74.0,1
1104,21.0,180.0,47.0,-1
1105,23.0,178.0,75.0,1
1106,27.0,178.0,75.0,1
1107,23.0,176.0,69.0,1
1108,21.0,180.0,68.0,1
1109,26.0,180.0,68.0,1
1110,19.0,186.0,78.0,1
1111,19.0,186.0,78.0,1
1112,19.0,186.0,78.0,1
1113,22.0,186.0,78.0,1
1114,22.0,186.0,78.0,1
1115,26.0,186.0,78.0,1
1116,23.0,165.0,58.0,1
1117,25.0,187.0,65.0,1
1118,29.0,187.0,65.0,1
1119,24.0,177.0,70.0,1
1120,28.0,177.0,70.0,1
1121,28.0,177.0,70.0,1
1122,27.0,162.0,65.0,1
1123,31.0,166.0,60.0,1
1124,22.0,170.0,50.0,1
1125,27.0,170.0,50.0,1
1126,35.0,170.0,50.0,1
1127,22.0,174.0,71.0,1
1128,24.0,162.0,65.0,1
1129,28.0,162.0,65.0,1
1130,28.0,162.0,65.0,1
1131,22.0,173.0,74.0,1
1132,22.0,173.0,74.0,1
1133,26.0,173.0,74.0,1
1134,31.0,163.0,69.0,1
1135,20.0,176.0,74.0,1
1136,25.0,153.0,52.0,-1
1137,23.0,168.0,66.0,1
1138,16.0,168.0,58.0,1
1139,17.0,177.0,73.0,1
1140,21.0,176.0,65.0,1
1141,26.0,176.0,65.0,1
1142,20.0,195.0,88.0,1
1143,28.0,195.0,88.0,1
1144,32.0,195.0,88.0,1
1145,21.0,185.0,63.0,1
1146,21.0,185.0,63.0,1
1147,19.0,165.0,58.0,1
1148,22.0,162.0,50.0,1
1149,23.0,180.0,70.0,1
1150,26.0,180.0,70.0,1
1151,31.0,180.0,70.0,1
1152,23.0,165.0,65.0,1
1153,27.0,190.0,110.0,1
1154,27.0,190.0,110.0,1
1155,28.0,175.0,80.0,1
1156,23.0,173.0,61.0,1
1157,22.0,188.0,80.0,1
1158,26.0,188.0,80.0,1
1159,20.0,186.0,80.0,1
1160,24.0,186.0,80.0,1
1161,28.0,186.0,80.0,1
1162,26.0,180.0,72.0,1
1163,30.0,180.0,72.0,1
1164,34.0,180.0,72.0,1
1165,23.0,172.0,62.0,1
1166,23.0,172.0,62.0,1
1167,18.0,162.0,56.0,1
1168,18.0,162.0,56.0,1
1169,20.0,182.0,77.0,1
1170,20.0,182.0,77.0,1
1171,17.0,153.0,38.0,-1
1172,17.0,153.0,38.0,-1
1173,17.0,153.0,38.0,-1
1174,17.0,153.0,38.0,-1
1175,41.0,177.0,70.0,1
1176,19.0,179.0,70.0,1
1177,23.0,179.0,70.0,1
1178,23.0,179.0,70.0,1
1179,22.0,177.0,62.0,1
1180,29.0,177.0,62.0,1
1181,23.0,194.0,82.0,1
1182,21.0,165.0,53.0,1
1183,25.0,177.0,65.0,1
1184,25.0,173.0,81.0,1
1185,20.0,173.0,61.0,1
1186,20.0,173.0,61.0,1
1187,24.0,168.0,59.0,1
1188,20.0,165.0,56.0,1
1189,21.0,182.0,72.0,1
1190,22.0,183.0,81.0,1
1191,26.0,183.0,81.0,1
1192,23.0,180.0,77.0,1
1193,23.0,180.0,77.0,1
1194,27.0,180.0,77.0,1
1195,27.0,180.0,77.0,1
1196,27.0,180.0,77.0,1
1197,25.0,180.0,74.0,1
1198,25.0,180.0,74.0,1
1199,26.0,202.0,100.0,-1
1200,20.0,170.0,69.0,1
1201,16.0,162.0,56.0,1
1202,16.0,162.0,56.0,1
1203,20.0,162.0,56.0,1
1204,20.0,162.0,56.0,1
1205,20.0,162.0,56.0,1
1206,20.0,162.0,56.0,1
1207,22.0,204.0,100.0,-1
1208,31.0,182.0,93.0,1
1209,34.0,192.0,83.0,1
1210,21.0,187.0,77.0,1
1211,23.0,180.0,64.0,1
1212,23.0,160.0,51.0,1
1213,23.0,190.0,91.0,1
1214,27.0,190.0,91.0,1
1215,28.0,167.0,68.0,1
1216,19.0,198.0,100.0,-1
1217,23.0,198.0,100.0,1
1218,23.0,198.0,100.0,1
1219,23.0,198.0,100.0,1
1220,27.0,198.0,100.0,1
1221,27.0,198.0,100.0,1
1222,27.0,198.0,100.0,1
1223,27.0,198.0,100.0,1
1224,22.0,168.0,57.0,1
1225,33.0,151.0,52.0,-1
1226,37.0,151.0,52.0,-1
1227,37.0,151.0,52.0,-1
1228,21.0,180.0,61.0,1
1229,25.0,180.0,61.0,1
1230,29.0,180.0,61.0,1
1231,35.0,176.0,120.0,-1
1232,47.0,176.0,120.0,-1
1233,29.0,185.0,95.0,1
1234,33.0,185.0,95.0,1
1235,37.0,185.0,95.0,-1
1236,21.0,170.0,65.0,1
1237,25.0,170.0,65.0,1
1238,29.0,170.0,65.0,1
1239,33.0,170.0,65.0,1
1240,37.0,170.0,65.0,1
1241,23.0,180.0,96.0,1
1242,32.0,180.0,96.0,1
1243,36.0,180.0,96.0,1
1244,30.0,189.0,87.0,1
1245,21.0,173.0,72.0,1
1246,25.0,173.0,65.0,1
1247,19.0,170.0,66.0,1
1248,24.0,165.0,64.0,1
1249,24.0,185.0,82.0,1
1250,20.0,190.0,82.0,1
1251,20.0,190.0,82.0,1
1252,24.0,190.0,82.0,1
1253,24.0,190.0,82.0,1
1254,27.0,154.0,52.0,1
1255,20.0,160.0,55.0,1
1256,25.0,190.0,80.0,1
1257,26.0,192.0,65.0,1
1258,23.0,175.0,69.0,1
1259,27.0,175.0,69.0,1
1260,28.0,190.0,90.0,1
1261,24.0,170.0,59.0,1
1262,30.0,180.0,98.0,1
1263,22.0,170.0,58.0,1
1264,24.0,186.0,85.0,1
1265,28.0,186.0,85.0,1
1266,27.0,180.0,95.0,1
1267,24.0,189.0,82.0,1
1268,24.0,181.0,93.0,1
1269,24.0,175.0,75.0,1
1270,19.0,191.0,86.0,1
1271,19.0,191.0,86.0,1
1272,23.0,191.0,86.0,1
1273,23.0,191.0,86.0,1
1274,20.0,177.0,80.0,1
1275,37.0,162.0,51.0,-1
1276,33.0,182.0,68.0,1
1277,28.0,182.0,64.0,1
1278,21.0,166.0,50.0,1
1279,21.0,166.0,50.0,1
1280,25.0,166.0,50.0,1
1281,31.0,173.0,64.0,1
1282,31.0,173.0,64.0,1
1283,34.0,186.0,86.0,1
1284,25.0,186.0,86.0,1
1285,25.0,188.0,82.0,1
1286,19.0,175.0,68.0,1
1287,30.0,187.0,80.0,1
1288,23.0,175.0,79.0,1
1289,16.0,158.0,48.0,-1
1290,16.0,158.0,48.0,-1
1291,16.0,158.0,48.0,-1
1292,20.0,158.0,48.0,-1
1293,20.0,158.0,48.0,-1
1294,30.0,164.0,56.0,1
1295,26.0,175.0,74.0,1
1296,19.0,182.0,70.0,1
1297,23.0,182.0,70.0,1
1298,20.0,169.0,54.0,1
1299,21.0,186.0,74.0,1
1300,26.0,187.0,87.0,1
1301,18.0,180.0,82.0,1
1302,18.0,168.0,58.0,1
1303,18.0,168.0,58.0,1
1304,28.0,194.0,92.0,1
1305,19.0,163.0,54.0,1
1306,22.0,183.0,88.0,1
1307,26.0,183.0,88.0,1
1308,30.0,183.0,88.0,1
1309,27.0,184.0,77.0,1
1310,17.0,162.0,60.0,1
1311,20.0,180.0,62.0,1
1312,20.0,180.0,62.0,1
1313,24.0,180.0,62.0,1
1314,24.0,189.0,67.0,1
1315,21.0,190.0,85.0,1
1316,25.0,176.0,80.0,1
1317,25.0,171.0,62.0,1
1318,22.0,178.0,70.0,1
1319,28.0,175.0,75.0,1
1320,20.0,165.0,52.0,1
1321,20.0,165.0,52.0,1
1322,19.0,194.0,103.0,-1
1323,23.0,194.0,103.0,1
1324,27.0,194.0,103.0,1
1325,31.0,194.0,103.0,1
1326,35.0,194.0,103.0,-1
1327,20.0,188.0,88.0,1
1328,24.0,188.0,88.0,1
1329,28.0,188.0,88.0,1
1330,32.0,188.0,88.0,1
1331,37.0,172.0,69.0,1
1332,37.0,172.0,69.0,1
1333,25.0,169.0,78.0,1
1334,21.0,184.0,69.0,1
1335,21.0,184.0,69.0,1
1336,25.0,173.0,76.0,1
1337,27.0,193.0,104.0,1
1338,28.0,175.0,75.0,1
1339,16.0,148.0,40.0,-1
1340,16.0,148.0,40.0,-1
1341,16.0,148.0,40.0,-1
1342,21.0,190.0,86.0,1
1343,25.0,190.0,86.0,1
1344,29.0,190.0,86.0,1
1345,16.0,160.0,50.0,-1
1346,21.0,193.0,82.0,1
1347,24.0,187.0,93.0,1
1348,27.0,187.0,93.0,1
1349,31.0,187.0,93.0,1
1350,35.0,187.0,93.0,1
1351,20.0,158.0,51.0,1
1352,24.0,173.0,59.0,1
1353,28.0,173.0,59.0,1
1354,28.0,173.0,59.0,1
1355,34.0,181.0,76.0,1
1356,25.0,170.0,55.0,1
1357,28.0,182.0,72.0,1
1358,31.0,195.0,96.0,1
1359,19.0,180.0,72.0,1
1360,22.0,186.0,96.0,1
1361,24.0,168.0,62.0,1
1362,23.0,178.0,73.0,1
1363,31.0,178.0,73.0,1
1364,27.0,179.0,74.0,1
1365,27.0,159.0,54.0,1
1366,29.0,185.0,80.0,1
1367,23.0,164.0,66.0,1
1368,24.0,193.0,97.0,1
1369,32.0,193.0,97.0,1
1370,19.0,167.0,66.0,1
1371,22.0,184.0,66.0,1
1372,39.0,163.0,61.0,-1
1373,47.0,163.0,61.0,-1
1374,24.0,166.0,72.0,1
1375,23.0,170.0,66.0,1
1376,23.0,180.0,79.0,1
1377,31.0,180.0,79.0,1
1378,23.0,163.0,55.0,1
1379,27.0,163.0,55.0,1
1380,25.0,180.0,69.0,1
1381,20.0,184.0,80.0,1
1382,24.0,184.0,80.0,1
1383,28.0,184.0,80.0,1
1384,21.0,167.0,55.0,1
1385,18.0,170.0,67.0,1
1386,23.0,175.0,66.0,1
1387,29.0,180.0,74.0,1
1388,26.0,186.0,90.0,1
1389,22.0,176.0,82.0,1
1390,18.0,194.0,78.0,-1
1391,17.0,187.0,78.0,1
1392,21.0,187.0,78.0,1
1393,28.0,177.0,84.0,1
1394,18.0,173.0,75.0,1
1395,20.0,160.0,51.0,1
1396,21.0,193.0,75.0,1
1397,27.0,190.0,83.0,1
1398,25.0,177.0,63.0,1
1399,29.0,177.0,63.0,1
1400,27.0,171.0,70.0,1
1401,22.0,170.0,61.0,1
1402,26.0,170.0,61.0,1
1403,30.0,170.0,61.0,1
1404,18.0,168.0,65.0,1
1405,21.0,172.0,58.0,1
1406,29.0,172.0,58.0,1
1407,33.0,172.0,58.0,1
1408,22.0,171.0,62.0,1
1409,20.0,175.0,75.0,1
1410,20.0,202.0,90.0,-1
1411,20.0,202.0,90.0,-1
1412,20.0,202.0,90.0,-1
1413,24.0,202.0,90.0,1
1414,20.0,165.0,64.0,1
1415,27.0,182.0,82.0,1
1416,32.0,175.0,79.0,1
1417,36.0,173.0,60.0,1
1418,18.0,168.0,67.0,1
1419,23.0,168.0,67.0,1
1420,26.0,168.0,67.0,1
1421,23.0,174.0,64.0,1
1422,27.0,174.0,64.0,1
1423,28.0,173.0,68.0,1
1424,21.0,171.0,66.0,1
1425,21.0,171.0,66.0,1
1426,21.0,184.0,84.0,1
1427,24.0,178.0,75.0,1
1428,28.0,178.0,75.0,1
1429,31.0,179.0,64.0,1
1430,27.0,164.0,62.0,1
1431,26.0,194.0,78.0,1
1432,24.0,168.0,70.0,1
1433,21.0,178.0,76.0,1
1434,21.0,191.0,80.0,1
1435,22.0,166.0,52.0,1
1436,22.0,166.0,52.0,1
1437,25.0,176.0,74.0,1
1438,19.0,181.0,76.0,1
1439,23.0,181.0,76.0,1
1440,27.0,181.0,76.0,1
1441,31.0,181.0,76.0,1
1442,34.0,175.0,70.0,1
1443,23.0,173.0,66.0,1
1444,25.0,195.0,89.0,1
1445,29.0,195.0,89.0,1
1446,27.0,173.0,64.0,1
1447,19.0,179.0,57.0,1
1448,22.0,170.0,59.0,1
1449,27.0,189.0,82.0,1
1450,24.0,163.0,55.0,1
1451,24.0,180.0,72.0,1
1452,19.0,165.0,60.0,1
1453,28.0,191.0,78.0,1
1454,20.0,172.0,74.0,1
1455,23.0,175.0,70.0,1
1456,31.0,175.0,70.0,1
1457,23.0,172.0,67.0,1
1458,22.0,175.0,62.0,1
1459,20.0,190.0,90.0,1
1460,28.0,167.0,64.0,1
1461,29.0,171.0,51.0,1
1462,27.0,191.0,82.0,1
1463,19.0,192.0,80.0,1
1464,23.0,192.0,80.0,1
1465,27.0,194.0,80.0,1
1466,30.0,165.0,50.0,1
1467,34.0,165.0,50.0,1
1468,38.0,165.0,50.0,-1
1469,26.0,168.0,67.0,1
1470,19.0,178.0,72.0,1
1471,19.0,178.0,72.0,1
1472,19.0,178.0,72.0,1
1473,23.0,178.0,72.0,1
1474,20.0,179.0,77.0,1
1475,24.0,179.0,77.0,1
1476,27.0,173.0,71.0,1
1477,27.0,172.0,75.0,1
1478,31.0,172.0,75.0,1
1479,26.0,157.0,54.0,1
1480,23.0,173.0,64.0,1
1481,23.0,191.0,72.0,1
1482,41.0,170.0,72.0,1
1483,26.0,178.0,64.0,1
1484,32.0,168.0,62.0,1
1485,24.0,189.0,82.0,1
1486,28.0,189.0,82.0,1
1487,32.0,189.0,82.0,1
1488,26.0,173.0,64.0,1
1489,20.0,173.0,64.0,1
1490,21.0,174.0,75.0,1
1491,24.0,175.0,85.0,1
1492,28.0,175.0,85.0,1
1493,28.0,175.0,85.0,1
1494,16.0,179.0,71.0,1
1495,28.0,183.0,85.0,1
1496,31.0,170.0,67.0,1
1497,43.0,177.0,78.0,-1
1498,18.0,161.0,70.0,1
1499,22.0,161.0,70.0,1
1500,26.0,161.0,70.0,1
1501,24.0,178.0,77.0,1
1502,18.0,163.0,54.0,1
1503,24.0,171.0,62.0,1
1504,24.0,171.0,62.0,1
1505,28.0,171.0,62.0,1
1506,22.0,178.0,74.0,1
1507,19.0,167.0,50.0,1
1508,23.0,167.0,50.0,1
1509,32.0,164.0,70.0,1
1510,20.0,165.0,66.0,1
1511,19.0,161.0,53.0,1
1512,23.0,175.0,77.0,1
1513,18.0,169.0,60.0,1
1514,23.0,167.0,57.0,1
1515,26.0,172.0,64.0,1
1516,27.0,202.0,95.0,1
1517,21.0,163.0,54.0,1
1518,25.0,163.0,54.0,1
1519,22.0,170.0,67.0,1
1520,29.0,196.0,113.0,-1
1521,30.0,183.0,72.0,1
1522,24.0,178.0,64.0,1
1523,20.0,160.0,59.0,1
1524,20.0,160.0,59.0,1
1525,27.0,163.0,75.0,1
1526,31.0,163.0,75.0,1
1527,19.0,170.0,60.0,1
1528,20.0,182.0,78.0,1
1529,30.0,164.0,58.0,1
1530,18.0,165.0,57.0,1
1531,22.0,165.0,57.0,1
1532,21.0,186.0,82.0,1
1533,15.0,174.0,66.0,-1
1534,19.0,174.0,66.0,1
1535,23.0,174.0,66.0,1
1536,18.0,183.0,68.0,1
1537,25.0,170.0,65.0,1
1538,29.0,173.0,65.0,1
1539,33.0,173.0,65.0,1
1540,23.0,183.0,78.0,1
1541,25.0,190.0,83.0,1
1542,28.0,196.0,92.0,1
1543,26.0,170.0,56.0,1
1544,21.0,147.0,47.0,-1
1545,20.0,191.0,85.0,1
1546,17.0,166.0,56.0,1
1547,17.0,166.0,56.0,1
1548,23.0,178.0,68.0,1
1549,24.0,173.0,59.0,1
1550,18.0,169.0,70.0,1
1551,22.0,169.0,70.0,1
1552,25.0,168.0,69.0,1
1553,27.0,179.0,73.0,1
1554,31.0,179.0,73.0,1
1555,23.0,172.0,63.0,1
1556,27.0,172.0,63.0,1
1557,23.0,169.0,61.0,1
1558,27.0,169.0,61.0,1
1559,31.0,169.0,61.0,1
1560,21.0,188.0,73.0,1
1561,24.0,172.0,67.0,1
1562,28.0,172.0,67.0,1
1563,32.0,172.0,67.0,1
1564,27.0,155.0,57.0,1
1565,28.0,168.0,68.0,1
1566,25.0,160.0,50.0,1
1567,28.0,167.0,60.0,1
1568,32.0,167.0,60.0,1
1569,20.0,160.0,54.0,1
1570,25.0,165.0,51.0,1
1571,25.0,170.0,63.0,1
1572,32.0,178.0,69.0,1
1573,23.0,175.0,73.0,1
1574,22.0,170.0,57.0,1
1575,22.0,170.0,57.0,1
1576,22.0,170.0,57.0,1
1577,23.0,183.0,73.0,1
1578,24.0,196.0,72.0,1
1579,24.0,196.0,72.0,1
1580,28.0,196.0,72.0,1
1581,28.0,196.0,72.0,1
1582,32.0,196.0,72.0,1
1583,29.0,175.0,69.0,1
1584,19.0,188.0,84.0,1
1585,23.0,188.0,84.0,1
1586,21.0,177.0,74.0,1
1587,23.0,174.0,69.0,1
1588,21.0,168.0,69.5,1
1589,25.0,168.0,69.5,1
1590,25.0,175.0,63.0,1
1591,24.0,179.0,78.0,1
1592,32.0,179.0,78.0,1
1593,24.0,182.0,67.0,1
1594,27.0,177.0,75.0,1
1595,24.0,182.0,90.0,1
1596,25.0,179.0,81.0,1
1597,27.0,181.0,80.0,1
1598,18.0,187.0,68.0,1
1599,21.0,187.0,68.0,1
1600,24.0,158.0,56.0,1
1601,48.0,185.0,78.0,-1
1602,20.0,175.0,69.0,1
1603,24.0,175.0,69.0,1
1604,29.0,189.0,80.0,1
1605,29.0,189.0,80.0,1
1606,33.0,189.0,80.0,1
1607,33.0,189.0,80.0,1
1608,37.0,189.0,80.0,-1
1609,37.0,189.0,80.0,-1
1610,41.0,189.0,80.0,-1
1611,33.0,186.0,78.0,1
1612,26.0,182.0,75.0,1
1613,27.0,180.0,72.0,1
1614,25.0,179.0,69.0,1
1615,25.0,179.0,69.0,1
1616,21.0,175.0,65.0,1
1617,22.0,177.0,70.0,1
1618,30.0,177.0,63.0,1
1619,23.0,178.0,60.0,1
1620,23.0,178.0,73.0,1
1621,19.0,175.0,67.0,1
1622,19.0,175.0,67.0,1
1623,25.0,179.0,72.0,1
1624,29.0,179.0,72.0,1
1625,23.0,165.0,64.0,1
1626,27.0,165.0,64.0,1
1627,35.0,165.0,64.0,1
1628,21.0,146.0,57.0,-1
1629,30.0,160.0,62.0,1
1630,30.0,160.0,62.0,1
1631,34.0,160.0,62.0,1
1632,23.0,176.0,64.0,1
1633,27.0,176.0,64.0,1
1634,30.0,190.0,88.0,1
1635,34.0,190.0,88.0,1
1636,22.0,172.0,52.0,1
1637,22.0,172.0,52.0,1
1638,22.0,172.0,52.0,1
1639,24.0,198.0,72.0,-1
1640,24.0,202.0,90.0,1
1641,26.0,181.0,73.0,1
1642,26.0,181.0,73.0,1
1643,26.0,174.0,70.0,1
1644,28.0,170.0,69.0,1
1645,20.0,189.0,91.0,1
1646,21.0,162.0,62.0,1
1647,23.0,169.0,65.0,1
1648,25.0,171.0,67.0,1
1649,17.0,150.0,63.0,-1
1650,23.0,192.0,68.0,1
1651,23.0,176.0,72.0,1
1652,21.0,170.0,62.0,1
1653,25.0,170.0,62.0,1
1654,28.0,184.0,82.0,1
1655,20.0,169.0,75.0,1
1656,24.0,169.0,75.0,1
1657,28.0,169.0,75.0,1
1658,23.0,170.0,61.0,1
1659,21.0,182.0,56.0,1
1660,25.0,182.0,56.0,1
1661,25.0,182.0,56.0,1
1662,26.0,177.0,74.0,1
1663,34.0,178.0,79.0,1
1664,28.0,170.0,70.0,1
1665,27.0,173.0,61.0,1
1666,23.0,165.0,65.0,1
1667,27.0,150.0,70.0,-1
1668,30.0,150.0,70.0,-1
1669,20.0,170.0,57.0,1
1670,20.0,175.0,61.0,1
1671,23.0,175.0,61.0,1
1672,27.0,175.0,61.0,1
1673,18.0,150.0,42.0,-1
1674,21.0,174.0,73.0,1
1675,25.0,174.0,57.0,1
1676,23.0,170.0,53.0,1
1677,20.0,175.0,65.0,1
1678,18.0,178.0,70.0,1
1679,18.0,178.0,70.0,1
1680,18.0,178.0,70.0,1
1681,18.0,178.0,70.0,1
1682,20.0,178.0,70.0,1
1683,20.0,178.0,70.0,1
1684,20.0,178.0,70.0,1
1685,24.0,178.0,70.0,1
1686,24.0,178.0,70.0,1
1687,22.0,174.0,77.0,1
